BILL ITEM ID,LONG DESCRIPTION,CPT-4,HCPCS,REVENUE, TMMC Standard Price Schedule ,TMMC OP Lab Price Schedule
7933944,STNT BVS ABSORB RX 3.5X12 1235350-12,,C1874,278," $5,100.00 ",
7933945,STNT BVS ABSORB RX 3.5X18 1235350-18,,C1874,278," $5,100.00 ",
7933946,STNT BVS ABSORB RX 3.5X23 1235350-23,,C1874,278," $5,100.00 ",
7933947,STNT BVS ABSORB RX 3.5X28 1234350-28,,C1874,278," $5,100.00 ",
7933949,Lead Ingevity MRI 59CM 7732,,C1898,278," $1,500.00 ",
7933950,ADH BARRIER BIO DRY FLEX 2 X 3 DF-010203,,C1765,278," $5,124.00 ",
7933962,ANCH PEEK CR 55 KNTLS 5.5MM 10315,,C1713,278," $1,080.00 ",
7933963,ANCH SUT DRAW TIGHT 3.2MM 10588,,C1713,278," $1,148.00 ",
7933964,SUT LOOP 15MM MINI GFS 10714,,C1713,278, $934.00 ,
7933965,SCR BONE 46MM 4.3MM CHRLT SHRT 44110030,,C1713,278," $1,200.00 ",
7933970,SCR NON-LOCK 2.7X16MM 07-416,,C1713,278, $462.00 ,
7933971,SCR BONE 2.7MM 12MM ANKL LCK 07-512,,C1713,278, $645.00 ,
7933972,PLT MTP REVISION RT 587338RT,,C1713,278," $6,384.00 ",
7933973,SCR BONE 4MM 48MM DART-FIRE TI D1N40048S,,C1713,278, $930.00 ,
7933974,DFBR CRT-D INOGEN IS-1/DF4/IS- G140,,C1882,278," $57,300.00 ",
7933976,ALGRF CARTIFORM CONDRAL 10MM ABS-1101-10,,C1762,278," $11,100.00 ",
7933977,ALGRF CARTIFORM CONDRAL 20MM ABS-1101-20,,C1762,278," $15,600.00 ",
7938044,Cath CPS Direct 10.06F 3.4mm DS2C018,,C1893,278, $930.00 ,
7938045,Cath CPS Direct 10.06F 3.4mm DS2C023,,C1893,278, $930.00 ,
7938046,Lead Ingevity MRI 59CM 7742,,C1898,278," $1,500.00 ",
7938139,ANCH SUT 5.5MM SWIVELOCK C CLS AR-2323PSLC,,C1713,278," $1,065.00 ",
7938143,SCR BONE 7MM 70MM CANC CAND 8040-070,,C1713,278," $1,406.00 ",
7938149,GFT SFT TIS BIOCLEANSE LT MDL 453201,,C1762,278," $16,200.00 ",
7938156,SCR INTFR HA 25MM 8MM ACL RVRS 72201777,,C1713,278, $978.00 ,
7938157,SCR INTFR HA 30MM 10MM ACL 72201786,,C1713,278, $978.00 ,
7938158,ANCH SUT 5.5MM 2 HEALICOIL 72203708,,C1713,278," $2,250.00 ",
7938159,SUT ULTRATAPE LOPRFL BLU NABSB 72203896,,C1713,278, $376.00 ,
7938160,ANCH KNTLS MULTIFIX 5.5MM 72290001,,C1713,278," $2,250.00 ",
7938161,SCR BONE 4.5MM 8MM 54MM LCP SS 214.854,,C1713,278, $68.00 ,
7938164,PLT T 34/41X5X1.5MM SS MTL 6 5201000206,,C1713,278," $2,166.00 ",
7938165,SCR BONE 2.4MM 16MM ORTHOLOC 5201124016,,C1713,278, $360.00 ,
7938166,SCR BONE 2.4MM 24MM ORTHOLOC 5201124024,,C1713,278, $360.00 ,
7941960,PLT TPR 78MM 5 HL BONE HUM LT 70-0374,,C1713,278," $2,970.00 ",
7941961,SCR BONE 3MM 38MM ELB NLCKG 30-0316,,C1713,278, $222.00 ,
7941962,SCR BONE 2.7MM 24MM ELB LCK 30-0332,,C1713,278, $372.00 ,
7941963,SZR FGT SYS IMPL SIZE 20 FGT-205,,,278, $457.00 ,
7941964,PLT BONE BLU 100X100X.4MM 04.503.084,,C1713,278," $9,213.00 ",
7941965,PLT STRG 1.5MM MNDB 3X3 HL 04.503.724,,C1713,278," $2,607.00 ",
7941966,PLT MINI NAR 1MM MNDB 2X2 HL 04.503.702,,C1713,278," $1,431.00 ",
7941967,SCR 2.0X11MM 04.503.411.01,,C1713,278, $264.00 ,
7941975,SCR BONE 2.4MM 10MM TI LOPRFL AR-8724V-10,,C1713,278, $420.00 ,
7946077,HEMAGUARD CAROTID PATCH 8X75MM HGKTP08/75CPUT,,C1768,278, $411.00 ,
7946267,PTCH CV 1X6 PERIPATCH E1P6,,,278, $525.00 ,
7946268,PTCH CV 6X8 PERIPATCH E6P8,,C1768,278, $525.00 ,
7946269,PTCH CV 10X16 PERIPATCH E10P16,,,278, $525.00 ,
7946287,Cath EP Blazer 4mm M0045031TH0,,C1733,278," $2,370.00 ",
7946295,Stent Supera 5.0 x 60 x 120cm S-50-060-120-P6,,C1876,278," $5,250.00 ",
7946296,Stent Supera 5.0 x 80 x 120cm S-50-080-120-P6,,C1876,278," $5,250.00 ",
7946297,Stent Supera 5.0 x 100 x 120cm S-50-100-120-P6,,C1876,278," $5,250.00 ",
7946298,Stent Supera 5.0 x 120 x 120cm S-50-120-120-P6,,C1876,278," $5,250.00 ",
7946808,IMPLANT TOTAL HIP VENDOR CORIN,,,278," $15,600.00 ",
7946816,PLT 142MM SS 2.7/3.5MM SCR 8 02.118.206S,,C1713,278," $4,774.00 ",
7946817,NL 10MM 380MM FEM RT PROX 04.037.058S,,C1713,278," $7,029.00 ",
7946818,SCR BONE 3.5MM 54MM LCP SS T15 02.127.154,,C1713,278, $435.00 ,
7946820,NL 10MM 400MM FEM LT PROX 04.037.061S,,C1713,278," $7,029.00 ",
7946821,PLT 147MM SS 3.5MM SCR 8 HL VA 02.127.231,,C1713,278," $5,088.00 ",
7946822,SCR BONE 3.5MM 38MM LCP SS T15 02.127.138,,C1713,278, $435.00 ,
7946823,SCR BONE 2.4MM 22MM ORTHOLOC 5201124022,,C1713,278, $360.00 ,
7946835,SCR BONE 2MM 14MM 6MM ASNS TI 40-20114,,C1713,278, $770.00 ,
7948039,SCR CNN LOPFL 4.0MMX40MM AC4040,,C1713,278," $1,032.00 ",
7951945,PLT 246MM TI6AL4V 9 HL NCB 02.03260.009,,C1713,278," $6,783.00 ",
7951947,SCR BONE 5MM 3.5MM 80MM NCB 02.03150.080,,C1713,278, $801.00 ,
7951948,SCR BONE 5MM 36MM NCB 02.03161.036,,C1713,278, $921.00 ,
7951949,SCR BONE 5MM 34MM NCB 02.03161.034,,C1713,278, $921.00 ,
7951950,SCR BONE 5MM 32MM NCB 02.03161.032,,C1713,278, $921.00 ,
7951956,SCR BONE 2.7MM 14MM RDS DIST 131227214,,C1713,278, $180.00 ,
7951957,PLT LG 51MM 4 HL 3DI TCH 58883010,,C1713,278," $1,473.00 ",
7951958,PLT 10D MED 47MM 3DI FSN 587221RT,,C1713,278," $5,841.00 ",
7951959,CNTRSNK DRL 2.8MM CAND DSDS1028,,C1713,278, $582.00 ,
7951960,SCR BONE 3MM 28MM DART-FIRE TI D2N30028,,C1713,278, $978.00 ,
7951961,SCR BONE 3.5MM 20MM DART-FIRE D1N35020S,,C1713,278, $756.00 ,
7951962,IMPL FX 13MM 2.8-4MM PHALINX 45301012,,,278," $3,440.00 ",
7951966,STNT EPRSTH SPRFC FEM ART VBHR080502A,,C1874,278," $9,285.00 ",
7951967,STNT EPRSTH 15CM 7MM HEP NTNL VBHR071502A,,C1874,278," $9,285.00 ",
7951968,TISS AMNION CYGNUS MAX 2X2CM CAM020200,,,278," $2,838.00 ",
7953955,EP Cath Blazer Open Irrig 7.5F M0049620K20,,C2630,278," $4,875.00 ",
7953996,FIBERTAK W/SUTURE TAPE AR-3602,,C1713,278," $1,065.00 ",
7953997,SCR BONE 2.7MM 22MM LOPRFL SCR AR-8827L-22,,C1713,278, $315.00 ,
7954007,SCR PEEK CF INTFR 11MM X 25MM 10166,,C1713,278, $786.00 ,
7954008,DBM ORTHO CRUNCH 5CC JHG-05C,,,278," $5,697.00 ",
7955942,AICD Iperia 7 HF-T 393007,,C1882,278," $55,950.00 ",
7955954,PLT LG 121X11MM TI 10 HL HI 70-0295,,C1713,278," $2,967.00 ",
7955955,SCR BONE 3MM 18MM ELB NLCKG 30-0306,,C1713,278, $222.00 ,
7955956,PLT MED LOPRFL 94X11MM TI 8 HL 70-0290,,C1713,278," $2,967.00 ",
7955957,PLT LG NAR PRFL 96X10MM TI 8 70-0300,,C1713,278," $2,967.00 ",
7955973,PMP IT 1IN 3.4IN SNCHR II THK1 8637-40,,,278," $33,600.00 ",
7955976,PLT 158MM SS 3.5MM SCR 11 HL 241.447S,,C1713,278," $4,679.00 ",
7955979,SCR BONE 3.5MM 10MM 2MM SS 40233510,,C1713,278, $855.00 ,
7955980,SCR BONE 3.5MM 12MM ORTHOLOC 40233512,,C1713,278, $855.00 ,
7955981,SCR BONE 3.5MM 14MM ORTHOLOC 40233514,,C1713,278, $855.00 ,
7955982,SCR BONE 3.5MM 36MM ORTHOLOC 40233536,,C1713,278, $855.00 ,
7955984,SCR BONE 3.5MM 16MM EVOL SS 4973516N,,C1713,278, $336.00 ,
7955985,SCR BONE 3.5MM 40MM EVOL 4973540N,,C1713,278, $336.00 ,
7955987,SCR BONE 4MM 50MM DART-FIRE SM D1N40050S,,C1713,278, $930.00 ,
7955988,PLT SM 49MM 5 HL 3DI TCH LWR 58885010,,C1713,278," $2,796.00 ",
7957968,VLV AOR 21MM TRIFECTA W GT TFGT-21A,,,278," $19,281.00 ",
7957969,VLV AOR 23MM TRIFECTA W GT TFGT-23A,,,278," $19,281.00 ",
7958091,ROD XTRNFX 100MM 11MM SM CFBR 394.80,,,278, $725.00 ,
7958092,SCR BONE 3.5MM 26MM NONLOCK 07-626,,C1713,278, $462.00 ,
7958093,PLT LG BONE POST FIB 5888203R,,C1713,278," $5,325.00 ",
7958096,BLD HELICAL TFNA 115MM STERILE 04.038.315S,,,278," $2,396.00 ",
7958099,SCR BONE 2.5MM 7MM 28MM FIXOS SV28,,C1713,278," $1,662.00 ",
7958100,PLT STRG 28MM SCR 4 HL UTL PLP40280,,C1713,278," $5,358.00 ",
7958101,SCR BONE 3MM 18MM ANCHORAGE TX PLSS3018,,C1713,278, $630.00 ,
7958102,SCR BONE 3MM 16MM ANCHORAGE TX PLSL3016,,C1713,278, $915.00 ,
7958103,SCR BONE 3MM 22MM ANCHORAGE TX PLSL3022,,C1713,278, $915.00 ,
7958104,PIN HLF 60MM 3MM SLFDRL 20MM 450-3502,,C1713,278, $369.00 ,
7958105,PIN HLF 60MM 3MM SLF DRL THRD 450-3503,,C1713,278, $369.00 ,
7958108,KIT NRSTM 50CM INTSTM 32 CNTCT SC-8336-50,,C1778,278," $16,005.00 ",
7958109,LD NRSTM PDL BLNK TIGHT STRL SC-4231-36,,,278, $225.00 ,
7958110,GFT EVAS 14CM 23MM 12MM 19-21 RLT231214,,,278," $33,000.00 ",
7958115,PROS PENL AMS 700 16CM 9MM DIL 720117-01,,,278, $825.00 ,
7960064,SCR PEEK CF INTFR 10MM X 30MM 10035,,C1713,278, $788.40 ,
7961937,Envelope Absorb Antibacterial Med TYRX CMRM6122,,,278," $2,985.00 ",
7961940,IMPLANT SPINE VENDOR ORTHO DEVELOPMENT,,,278," $10,500.00 ",
7961970,EP Cath Flexability A701125,,C2630,278," $4,950.00 ",
7961971,EP Cath Reflexion Spiral D402893,,C1731,278," $4,800.00 ",
7964047,PLT W 59MM 2.3MM SCR ACLC 2 70-0361,,C1713,278," $3,129.00 ",
7968001,IMPLANT TOTAL KNEE VENDOR UNITED ORTHOPEDIC,,,278," $15,600.00 ",
7969950,LAA Closure Device Watchman 21mm,,,278," $54,000.00 ",
7969965,PLT 42X7.5X2.2MM SS 2.7MM SCR 72442766N,,C1713,278, $302.00 ,
7969966,SCR BONE 2MM 3MM 9MM EVOS SS T 72402009N,,C1713,278, $126.00 ,
7969967,SCR BONE 2.7MM 4.3MM 10MM T8 72412710N,,C1713,278, $433.00 ,
7969968,SCR BONE 2.7MM 4.3MM 11MM EVOS 72412711N,,C1713,278, $433.00 ,
7969969,SCR BONE 2.7MM 12MM EVOS LNG 72412712N,,C1713,278, $433.00 ,
7969971,PLT MINI 3ANG 7MM SPC 54X7.5 72442786N,,C1713,278," $3,281.00 ",
7969972,SCR BONE 2.7MM 4.5MM 9MM EVOS 72402709N,,C1713,278, $140.00 ,
7969973,SCR BONE 2.7MM 4.3MM 14MM EVOS 72412714N,,C1713,278, $433.00 ,
7969975,SCR BONE 3.5MM 30MM AXSOS 3 TI 661430,,C1713,278, $137.00 ,
7969976,SCR BONE 4MM 55MM AXSOS 3 TI 661055,,C1713,278, $653.00 ,
7969977,SCR BONE 5MM 6MM 46MM ASNS III 601646,,C1713,278, $797.00 ,
7969978,SCR BONE 4MM 70MM 16MM AXSOS 3 607470,,C1713,278, $149.00 ,
7969982,DEV FX STATTACK TI HLCL FSTNR 501260,,C2631,278," $1,275.00 ",
7969984,NL FEM ANTEGRADE RT 10MMX36CM 1311-036,,C1713,278," $9,255.00 ",
7969985,SCR BONE CANC 6.5MM 70MM 8065-075,,C1713,278," $1,470.00 ",
7969988,SCR BONE 4MM 46MM STD HD P/T D1N40046S,,C1713,278, $930.00 ,
7969989,SCR BONE 4MM 55MM ORTHOLOC FT 58924055,,C1713,278, $435.00 ,
7969990,PLT DISTAL FIBULA 120MM 08-312L,,C1713,278," $4,242.00 ",
7969991,GFT EVAS 9.5CM 18MM 14.5-16.5 PLC181000,,,278," $13,530.00 ",
7969992,SCR BONE 5MM 65MM CORT CPTR 8001-065,,C1713,278, $855.00 ,
7969993,PLT 150X22.4X3.8MM SS 6 HL FX 340-01-03,,C1713,278," $3,036.00 ",
7969994,SCR BONE 3.8MM 23MM EQUINOXE 340-41-23,,C1713,278, $330.00 ,
7969997,STPL BONE 10X15X13MM MEMOFIX MS101513,,C1713,278," $3,873.00 ",
7969998,MESH TRNVG RESTORELLE 501450,,C1781,278," $3,615.00 ",
7972009,GFT SFT TIS 50X40MM GEISTLICH 20153,,,278," $1,485.00 ",
7972017,EP Cath ThermoCool D134804,,,278," $11,274.00 ",
7972161,IR Coil Azur 4MMX5CM 45-450405,,,278," $3,272.00 ",
7972163,IR Coil Azur 4MMX10CM 45-450410,,,278," $3,545.00 ",
7972165,IR Coil Azur 6MMX20CM 45-450620,,,278," $4,091.00 ",
7972167,IR Coil Azur 8MMX20CM 45-450820,,,278," $4,091.00 ",
7972169,IR Coil Azur 10MMX20CM 45-451020,,,278," $4,091.00 ",
7972171,IR Coil Azur 12MMX30CM 45-451230,,,278," $4,363.00 ",
7972173,IR Coil Azur 2MMX2CM 45-480202,,,278," $2,400.00 ",
7972175,IR Coil Azur 2MMX4CM 45-480204,,,278," $2,400.00 ",
7972177,IR Coil Azur 3MMX2CM 45-480302,,,278," $2,400.00 ",
7972179,IR Coil Azur 3MMX5CM 45-480305,,,278," $2,400.00 ",
7972181,IR Coil Azur 5MMX20CM 45-480520,,,278," $2,400.00 ",
7972183,IR Coil Azur 3MMX10CM 45-480310,,,278," $2,550.00 ",
7972185,IR Coil Azur 4MMX20CM 45-480420,,,278," $2,880.00 ",
7972187,IR Coil Azur 6MMX20CM 45-480620,,,278," $2,880.00 ",
7972189,IR Coil Azur 8MMX20CM 45-480820,,,278," $2,880.00 ",
7972191,IR Coil Azur 15MMX30CM 45-481530,,,278," $3,180.00 ",
7972193,IR Coil Azur 4MMX13CM 45-780413,,,278," $2,550.00 ",
7972195,IR Coil Azur 5MMX16CM 45-780516,,,278," $2,550.00 ",
7972197,IR Coil Azur 6MMX20CM 45-780620,,,278," $2,550.00 ",
7972199,IR Coil Azur 7MMX24CM 45-780724,,,278," $2,550.00 ",
7972201,IR Coil Azur 8MMX28CM 45-780828,,,278," $2,550.00 ",
7972203,IR Coil Azur 14MMX34CM 45-781434,,,278," $2,550.00 ",
7972205,IR Coil Azur 4MMX7CM 45-750407,,,278," $3,444.00 ",
7972207,IR Coil Azur 5MMX11CM 45-750511,,,278," $3,444.00 ",
7972209,IR Coil Azur 6MMX9CM 45-750609,,,278," $3,444.00 ",
7972211,IR Coil Azur 8MMX24CM 45-750824,,,278," $3,444.00 ",
7972213,IR Coil Azur 20MMX39CM 45-752039,,,278," $3,444.00 ",
7972215,IR Coil Azur 14MMX34CM 45-651434,,,278," $3,822.00 ",
7972217,IR Coil Azur 20MMX50CM 45-652050,,,278," $4,095.00 ",
7972219,IR Coil Azur 14MMX34CM 45-681434,,,278," $2,591.00 ",
7972221,IR Coil Azur 20MMX50CM 45-682050,,,278," $2,727.00 ",
7972406,LAA Closure Device Watchman 24mm,,,278," $54,000.00 ",
7972407,LAA Closure Device Watchman 27mm,,,278," $54,000.00 ",
7972408,LAA Closure Device Watchman 30mm,,,278," $54,000.00 ",
7972409,LAA Closure Device Watchman 33mm,,,278," $54,000.00 ",
7972427,SPIROX LAT SYSTEM LATSYS,,,278," $2,985.00 ",
7972432,SCR CANN ANKL T2 1818-0001S,,C1713,278, $794.00 ,
7972433,SCR BONE 5MM 27.5MM T2 TI FT 1896-5027S,,C1713,278, $778.00 ,
7972434,NL 10MM 30CM LT ANKL T2 IM 1818-1030S,,C1713,278," $9,881.00 ",
7972435,SCR BONE 2MM 12MM 5MM ASNS TI 40-20112,,C1713,278, $819.00 ,
7972439,SCR BONE 3.5MM 50MM NONLOCK 07-650,,C1713,278, $462.00 ,
7972454,SCR BONE 5MM 52.5MM TRGN 71645052,,C1713,278, $737.00 ,
7972461,NL FEM ANTEGRADE RT 10MMX36CM 8065-070,,C1713,278," $1,103.00 ",
7972593,GD NRV 3CM 5MM NRGN PERI CLGN PNG530,,C9352,278," $1,440.60 ",
7972594,TISS AMNION CYGNUS MAX 3X8CM CAM030800,,,278," $14,976.00 ",
7972595,CNTNR PP 20ML GRAD LEK RST LD 15000,,,278, $513.00 ,
7972596,PLT 355MM SS 4.5MM SCR 14 HL 242.814S,,C1713,278," $5,706.00 ",
7972597,SCR BONE 3MM 22MM BOLD TI 111022ND,,C1713,278," $1,377.00 ",
7972598,SCR BONE 2MM 10MM CPTR AC2010,,C1713,278, $816.00 ,
7979190,Introducer Check Flo G36393,,C1894,278, $165.00 ,
7980178,OSSEOFLEX SB KIT 10GA/2ML OCP-0222,,,278," $8,250.00 ",
7980191,SCR BONE 5MM 42MM TRGN TI HUM 71755042,,C1713,278, $874.00 ,
7984191,STEX 30X20CM 11.8X7.9 SYM3020,,C1781,278," $5,274.00 ",
7984215,GRACILIS GR-11,,,278," $4,500.00 ",
7984216,CANCELLOUS CUBES(6-10MM) 15CC 100315,,,278, $702.00 ,
7984217,TIBIA DISTAL LEFT 32747002,,,278," $19,500.00 ",
7984218,AMNIOFILL 500MG POWDER AF-0500,,,278," $3,450.00 ",
7984219,SEMITENDINOSUS (SINGLE STRAND) 1824-14,,,278," $4,500.00 ",
7986200,IR Port Xcela H965451030,,C1788,278, $897.00 ,
7986202,IR Filter Option Elite 352506070E,,C1880,278," $3,105.00 ",
7986216,IR MicroPort Inj 2016 SPI,,C1788,278," $2,085.00 ",
7986248,IR Introducer Accustick M001207020,,C1894,278, $251.00 ,
7986256,IR Sheath Brite Tip 7x90 401790M,,C1894,278, $198.00 ,
7986258,IR Sheath Brite Tip 8x23 401823M,,C1894,278, $138.00 ,
7986260,IR Sheath Brite Tip 6X35 401635M,,C1894,278, $51.00 ,
7986262,IR Sheath Brite Tip 8x55 401855M,,C1894,278, $153.00 ,
7986274,IR Stent Ureteral G09713,,C2625,278, $392.00 ,
7986276,IR Stent Ureteral G48180,,C2625,278, $313.00 ,
7986294,IR Stent Ureteral G48176,,C2625,278, $313.00 ,
7986305,IR Introducer Peel-away G06497,,C1894,278, $118.00 ,
7986315,IR Sheath G29997,,C1894,278, $195.00 ,
7986317,IR Sheath G29996,,C1894,278, $195.00 ,
7986320,IR Sheath G56226,,C1894,278, $240.00 ,
7986329,IR Filter Set Uni-Celect G34505,,C1880,278," $3,150.00 ",
7986332,IR Introducer Set  G36126,,C1894,278," $1,830.00 ",
7986351,IR Sheath Check Flo 10X30 G08686,,C1894,278, $111.00 ,
7986354,IR Sheath Check Flo 10X13 G07600,,C1894,278, $111.00 ,
7986362,IR Stent Ureteral 10.2x26 G48166,,C2625,278, $321.00 ,
7986569,IR Introducer Micropuncture 4F Stiff MR190411,,C1894,278, $72.00 ,
7986573,IR Introducer Micropuncture 4F Reg MR190421,,C1894,278, $57.00 ,
7987063,IMPL BRST 700ML GEL RND SMTH 350-5700BC,,C1789,278," $3,015.00 ",
7987069,SCR BONE 2.7MM 13MM DVR RDS 131227113,,C1713,278, $447.00 ,
7987070,SCR BONE 2.7MM 15MM RDS DIST 131227215,,C1713,278, $180.00 ,
7987071,SCR BONE 2.7MM 16MM DVR SQ RDS 131227116,,C1713,278, $447.00 ,
7987072,SCR BONE 2.7MM 20MM DVR RDS 131227220,,C1713,278, $180.00 ,
7987073,PLT MINI NAR 41X22MM CROSSLOCK 131811040,,C1713,278," $3,030.00 ",
7987111,SCR PEEK CF INTFR 7MM X 20MM 10021,,C1713,278," $18,654.00 ",
7987112,SCR PEEK CF INTFR 8MM X 20MM 10025,,C1713,278, $788.00 ,
7987113,SCR PEEK CF INTFR 11MM X 30MM 10167,,C1713,278, $788.00 ,
7987127,SCR BONE 4MM 38MM ASNS III TI 604638,,C1713,278, $734.00 ,
7987128,SCR BONE 4MM 44MM ASNS III TI 604644,,C1713,278, $734.00 ,
7987130,SCR BONE 2.5MM 3.4MM 14MM SV14,,C1713,278," $1,497.00 ",
7987131,SCR BONE 2.5MM 3.4MM 18MM SV18,,C1713,278," $1,497.00 ",
7987132,SCR BONE 2.5MM 3.4MM 22MM SV22,,C1713,278," $1,497.00 ",
7987133,SCR BONE 2.4MM 3.5MM 24MM 10MM 211.824,,C1713,278, $586.00 ,
7987134,SCR BONE 4.5MM 8MM 20MM LCP SS 214.820,,C1713,278, $68.00 ,
7987135,SCR BONE 4.5MM 62MM SS CORT ST 214.862,,C1713,278, $68.00 ,
7987136,PLT LNG CLVRLF 64MM SS 2.4/2.7 02.211.252S,,C1713,278," $2,737.00 ",
7987137,PLT STD T 42MM SS 2.4/2.7MM 02.211.254S,,C1713,278," $2,674.00 ",
7987138,PLT LNG L 62MM SS 2.4/2.7MM 02.211.260S,,C1713,278," $2,737.00 ",
7987139,NL 11MM 300MM TIB NLEX IM CAND 04.034.540S,,C1713,278," $4,345.00 ",
7987140,BLDE IM NL GOLD 110MM 10.35MM 04.038.310S,,C1713,278," $2,396.00 ",
7987141,PLT ORBITAL 4-LVL 08510-5445,,C1713,278," $1,998.00 ",
7987146,SCR BONE 4.5MM 40MM DARCO SHOR 777454032,,C1713,278," $1,026.00 ",
7987147,SCR DARCO HD 4.5X48 LONG 777454822,,C1713,278," $1,026.00 ",
7987148,SCR NON-LOCK 3.5X20MM 07-620,,C1713,278, $462.00 ,
7987149,SCR HEADED 2.5MMX10MM D1N25010S,,C1713,278, $705.00 ,
7987150,SCR HEADED 2.5MMX12MM D1N25012S,,C1713,278, $705.00 ,
7987151,SCR HEADED 2.5MMX16MM D1N25016S,,C1713,278, $705.00 ,
7987152,SCR BONE 3MM 16MM DART-FIRE TI D1N30018S,,C1713,278, $705.00 ,
7987153,SCR BONE 3MM 24MM DART-FIRE TI D1N30024S,,C1713,278, $729.00 ,
7987154,SCR BONE 3MM 32MM DART-FIRE TI D1N30032S,,C1713,278, $729.00 ,
7987155,SCR BONE 3MM 16MM HDLS D2N30016,,C1713,278, $978.00 ,
7987158,ALGRF TENFUSE PIP 2.7X18MM TFF-2718,,,278," $4,734.00 ",
7987223,AICD Dynagen X4 CRT-D G156,,C1882,278," $57,300.00 ",
7987413,SCR BONE 5MM 32.5MM TRGN FEM 71645032,,C1713,278, $905.00 ,
7987414,NL 32CM RT INTERTROCHANTER 71676574,,C1713,278," $9,132.00 ",
7987417,SCR BONE 2MM 8MM SS T6 HND ST 02.130.308,,C1713,278, $396.00 ,
7987418,SCR BONE 2MM 9MM SS T6 HND ST 02.130.309,,C1713,278, $396.00 ,
7987419,SCR BONE 2MM 11MM SS T6 HND VA 02.130.311,,C1713,278, $396.00 ,
7987420,SCR BONE 4MM 3.3MM 54MM TI T25 04.005.444S,,C1713,278, $663.00 ,
7987421,SCR BONE 2MM 7MM SS T6 HND ST 02.130.307,,C1713,278, $792.00 ,
7987422,PLT FT STRG 1.3MM SS 2MM SCR 02.130.351,,C1713,278," $1,631.00 ",
7987423,SCR TFNA 80MM STERILE 04.038.085S,,C1713,278," $2,284.00 ",
7987424,PLT 210MM SS 3.5MM SCR 15 HL 241.450S,,C1713,278," $4,790.00 ",
7987425,NL 11MM 460MM FEM LT PROX 04.037.167S,,C1713,278," $7,029.00 ",
7987426,SCR BONE 3.5MM 20MM NONLOCK 30-0261,,C1713,278, $222.00 ,
7987427,SCR BONE 3.5MM 32MM NONLOCK 30-0267,,C1713,278, $222.00 ,
7987428,SCR BONE 2.7MM 26MM ELB 30-0352,,C1713,278, $222.00 ,
7987429,SCR BONE 2.7MM 28MM ELB 30-0353,,C1713,278, $222.00 ,
7987430,SCR BONE 2.7MM 32MM ELB 30-0355,,C1713,278, $222.00 ,
7987431,PLT HL NLCK 3.5MMX11MM 30-0225-S,,C1713,278, $222.00 ,
7987433,SCR BONE 3.5MM 34MM ELB LCK 30-0245,,C1713,278, $372.00 ,
7987435,SCR BONE 2.5-2.8MM 18MM ACTRK2 AT2-C18-S,,C1713,278," $1,344.00 ",
7987436,SCR BONE 2.5-2.8MM 22MM ACTRK2 AT2-C22-S,,C1713,278," $1,344.00 ",
7987437,PLT 130MM TI 12 HL LCK BONE PL-LEM12,,C1713,278," $2,841.00 ",
7987438,PLT SM 31MM 3 HL LCK CRVTR HD 70-0099,,C1713,278," $3,096.00 ",
7987457,AICD Unify Assura CD3357-40Q,,C1882,278," $65,121.00 ",
7987482,SCR BONE 4MM 18MM 8MM ASNS III 604618,,C1713,278, $768.00 ,
7987483,SCR BONE 30MM 4MM T2 HUM TIB 1896-4030S,,C1713,278, $836.00 ,
7987484,SCR BONE 3MM 15MM 4MM ASNS TI 40-30115,,C1713,278, $859.00 ,
7987486,LD PCNG 53CM SOLIA S ECRDL 377177,,C1898,278," $1,101.00 ",
7987487,LD PCNG PROMRI SOLIA S 60,,C1898,278," $1,101.00 ",
7987493,NL 440MM RT G3 IM 125D LNG KIT 3425-1440S,,C1713,278," $8,631.00 ",
7987618,SCR CANN BLT TIP 4X32MM AR-5051-32,,C1713,278, $486.00 ,
7987619,SCR CANN BLT TIP 4X34MM AR-5051-34,,C1713,278, $486.00 ,
7987623,ANCH SUT 6.5MM IBALANCE CANC AR-13401-20,,C1713,278, $750.00 ,
7987624,ANCH SUT 4.5MM IBALANCE CORT AR-13402-34,,C1713,278, $750.00 ,
7987625,ANCH SUT 4.5MM IBALANCE CORT AR-13402-40,,C1713,278, $750.00 ,
7987626,PIN FX IBALANCE HTO AR-13422,,C1713,278, $964.00 ,
7987627,ANCH SUT 2.9MM SHRT HIP AR-2923PHS,,C1713,278," $1,140.00 ",
7987628,WDG TIB IBALANCE 5D 6D S/MED AR-13400M-05,,,278," $5,700.00 ",
7987629,SCR BONE 7MM 90MM SS CANC CAND 8040-090,,C1713,278, $908.00 ,
7987630,SCR BONE 7MM 85MM CANC CAND 8040-085,,C1713,278," $1,148.00 ",
7987631,SCR BONE 7MM 100MM CAND 8040-100,,C1713,278," $1,148.00 ",
7987632,SCR GALILEO LAG 10.5MM X 90MM 1099-090,,C1713,278," $1,778.00 ",
