ACTIVITY TYPE,CDM_DESC, UNIT_AMT ,BILL_ITEM_ID
Pharmacy,morphine sulfate CR 100 mg tablet [C-II],$26.00 ,4798421
Pharmacy,morphine sulfate CR 15 mg tablet [C-II],$9.00 ,4798416
Pharmacy,morphine sulfate CR 30 mg tablet [C-II],$11.00 ,4798417
Pharmacy,morphine sulfate CR 60 mg tablet [C-II],$17.00 ,4798419
Pharmacy,"Mouthwash-CVICU, 180 mL",$91.00 ,5145782
Pharmacy,"moxifloxacin 0.5% EYE drops, 3mL",$554.00 ,838047
Pharmacy,multiple vitamin tab(Nephro-vite RX),$4.00 ,4748972
Pharmacy,multiple vitamins tab (Nephro-vite),$1.00 ,683502
Pharmacy,"multiple vitamins w/iron drops, 50 mL",$58.00 ,684710
Pharmacy,multivit w/min-iron cap (Hemocyte Plus),$6.00 ,4855407
Pharmacy,"multivitamin w/minerals Liquid, 60 mL",$15.00 ,5179775
Pharmacy,multivitamin w/minerals tab(Ocuvite),$1.00 ,4862435
Pharmacy,multivit-B complex -FA tab(Folbic),$7.00 ,4840467
Pharmacy,"mupirocin 2% nasal ointment, 1 gm",$104.00 ,685135
Pharmacy,"mupirocin 2% ointment, 22 gm",$57.00 ,5115707
Pharmacy,"mycophenolate 200 mg/mL susp, 175 mL","$2,803.00 ",685815
Pharmacy,mycophenolate 500 mg injection,$423.00 ,5272643
Pharmacy,mycophenolate mofetil  500 mg tablet,$48.00 ,4824374
Pharmacy,mycophenolate mofetil 250 mg capsule,$23.00 ,4905366
Pharmacy,nabumetone 500 mg tablet,$11.00 ,5182853
Pharmacy,nabumetone 750 mg tablet,$12.00 ,4885063
Pharmacy,n-acetylcysteine 600mg capsule,$1.00 ,5029368
Pharmacy,nadolol 20 mg tablet,$21.00 ,683009
Pharmacy,nadolol 40 mg tablet,$25.00 ,4917500
Pharmacy,Nafcillin 10 gm Injection,$568.00 ,5013366
Pharmacy,Nafcillin 2 gm injection,$240.00 ,4834404
Pharmacy,nalbuphine 10 mg / 1 mL injection,$45.00 ,4434422
Pharmacy,naloxone 0.4 mg/mL injection,$178.00 ,4434421
Pharmacy,naloxone 2 mg / 2 mL injection,$265.00 ,4568368
Pharmacy,naltrexone 50 mg tablet,$34.00 ,4894960
Pharmacy,"naphazoline-pheniramine EYE drops, 15 mL",$51.00 ,684220
Pharmacy,naproxen 250 mg tablet,$2.00 ,4860366
Pharmacy,naproxen 375 mg tablet,$2.00 ,4652372
Pharmacy,naproxen 500 mg EC tablet,$11.00 ,4884985
Pharmacy,naproxen 500 mg tablet,$2.00 ,4844368
Pharmacy,natalizumab 300 mg / 15 mL injection*,"$12,720.00 ",5274595
Pharmacy,nateglinide 60 mg tablet,$12.00 ,4782404
Pharmacy,nc-M.V.I. 12 injection,$12.00 ,684100
Pharmacy,nebivolol 10 mg Tab,$13.00 ,2747345
Pharmacy,nebivolol 5 mg Tab,$31.00 ,2747344
Pharmacy,"neomycin enema, 1 gm / 1000 mL NaCl",$18.00 ,683495
Pharmacy,neomycin sulfate 500 mg tablet,$9.00 ,4884878
Pharmacy,"neomyc-polymix-dexa EYE oint, 3.5 gm",$119.00 ,4840367
Pharmacy,"neomyc-polymix-dexa EYE susp , 5 mL",$122.00 ,4854442
Pharmacy,"neomyc-polymyx-bacitr-HC EYE oint, 3.5 gm",$303.00 ,5037653
Pharmacy,"neomyc-polymyx-HC EYE susp, 7.5 mL",$393.00 ,2665351
Pharmacy,"neomyc-polymyx-HC sol EAR drops, 10 mL",$396.00 ,5141918
Pharmacy,"neomyc-polymyx-HC susp EAR drops, 10 mL",$397.00 ,4748818
Pharmacy,"neomy-polymix 40 mg-200,000 units/mL irr",$113.00 ,4891012
Pharmacy,"neomy-polymix-bacit EYE ointment, 3.5 gm",$268.00 ,4854450
Pharmacy,"neomy-polymix-bacit ointment pack, 0.9 gm",$2.00 ,4967366
Pharmacy,"neomy-polymix-bacit ointment, 15 gm",$22.00 ,5049440
Pharmacy,"neomy-polymix-bacit ointment, 30 gm",$41.00 ,684395
Pharmacy,"neomy-polymix-gram EYE drops, 10 mL",$259.00 ,4840461
Pharmacy,"neo-polymyx-baci-HC EYE oint,1 appl (OPS)",$92.00 ,685668
Pharmacy,neostigmine 1 mg/mL injection (OR),$45.00 ,5025451
Pharmacy,"neostigmine 1:1000 injection, 10 mL",$453.00 ,5089758
Pharmacy,"Nesacaine 2% injection, 30 mL",$50.00 ,5315778
Pharmacy,niacin SR 500 mg capsule,$7.00 ,4858372
Pharmacy,niCARdipine 20 mg capsule,$15.00 ,684740
Pharmacy,niCARdipine 40 mg in NaCl/200 mL,"$1,060.00 ",4897035
Pharmacy,nicotine  14 mg / 24 hr patch,$16.00 ,4568370
Pharmacy,nicotine 2 mg gum,$5.00 ,4855138
Pharmacy,nicotine 2 mg lozenge,$6.00 ,5154387
Pharmacy,nicotine 21 mg / 24 hr patch,$22.00 ,4931367
Pharmacy,nicotine 7 mg / 24 hr patch,$16.00 ,4931368
Pharmacy,"nicotine Inhaler 10 mg/mL Dev, 36's",$372.00 ,3245405
Pharmacy,NIFEdipine 10 mg capsule,$7.00 ,2549325
Pharmacy,NIFEdipine XL 30 mg tablet,$10.00 ,4896572
Pharmacy,NIFEdipine XL 60 mg tablet,$22.00 ,4874474
Pharmacy,NIFEdipine XL 90 mg tablet,$17.00 ,4884982
Pharmacy,nilotinib 150 mg Capsule,$379.00 ,4698376
Pharmacy,niMODipine 30 mg capsule,$45.00 ,4768376
Pharmacy,nitazoxanide 500 mg Tab,$397.00 ,5312854
Pharmacy,nitrofurantoin  50 mg capsule,$14.00 ,5065608
Pharmacy,nitrofurantoin BID 100 mg capsule,$19.00 ,4892668
Pharmacy,nitroglycerin  0.6 mg/hr patch,$9.00 ,2589339
Pharmacy,nitroglycerin 0.1 mg/hr patch,$11.00 ,683818
Pharmacy,nitroglycerin 0.2 mg/hr patch,$7.00 ,2589338
Pharmacy,nitroglycerin 0.4 mg/hr patch,$13.00 ,4748883
Pharmacy,"nitroglycerin 2% ointment, 1 gm",$17.00 ,4388403
Pharmacy,"nitroglycerin 2% ointment, 30 gm",$177.00 ,4600366
Pharmacy,nitroglycerin 50 mg / 10 mL injection,$25.00 ,4855126
Pharmacy,nitroglycerin 50 mg / dextrose 5%,$71.00 ,683509
Pharmacy,nitroglycerin 50mg in dext 5%*,$72.00 ,3337649
Pharmacy,"nitroglycerin SL 0.4 mg tablet, 1 tablet",$11.00 ,5065791
Pharmacy,nitroprusside 50 mg/ 2 mL injection,"$1,765.00 ",5053826
Pharmacy,nivolumab 10 mg/mL Sol,$63.00 ,5057452
Pharmacy,norepinephrine 16 mg /NS,$388.00 ,5067706
Pharmacy,norepinephrine 32 mg / NS*,$474.00 ,5067707
Pharmacy,norepinephrine 4 mg / 4 mL injection,$190.00 ,4874428
Pharmacy,norepinephrine 4 mg/NS,$216.00 ,5272473
Pharmacy,norepinephrine 8 mg / NS,$251.00 ,5067705
Pharmacy,nortriptyline 10 mg capsule,$4.00 ,4798480
Pharmacy,nortriptyline 25 mg capsule,$4.00 ,4744380
Pharmacy,"nystatin 500,000 units / 5 mL susp (dose)",$9.00 ,5199655
Pharmacy,"nystatin 500,000 units/5mL susp UD",$9.00 ,5059542
Pharmacy,"nystatin cream, 15 gm",$94.00 ,4896714
Pharmacy,"nystatin ointment, 15 gm",$80.00 ,4818366
Pharmacy,"nystatin topical powder, 15 gm",$182.00 ,4764366
Pharmacy,"nystatin-triamcinolone cream, 15 gm",$345.00 ,2917373
Pharmacy,"nystatin-triamcinolone ointment, 15 gm",$180.00 ,4434438
Pharmacy,obinutuzumab 25 mg/mL injection,$122.00 ,4969380
Pharmacy,ocrelizumab 300 mg/10 mL Soln,"$33,263.00 ",5288342
Pharmacy,octreotide  50 mcg / 1 mL injection,$79.00 ,4897219
Pharmacy,octreotide 100 mcg / 1 mL injection,$56.00 ,4570368
Pharmacy,octreotide 500 mcg / 1 mL injection,$395.00 ,4570366
Pharmacy,octreotide LAR Depot 20 mg / 5 mL injection,"$6,191.00 ",5260514
Pharmacy,octreotide LAR Depot 30 mg Inj,"$9,270.00 ",5260513
Pharmacy,ofatumumab 100 mg/ 5 mL inj-per 10 mg,"$1,750.00 ",5278494
Pharmacy,ofatumumab 1000 mg/50 mL inj-per 10 mg,"$11,045.00 ",5278498
Pharmacy,"ofloxacin 0.3% EYE drops, 5 mL",$191.00 ,5079702
Pharmacy,OLANZapine  2.5 mg tablet,$41.00 ,5113707
Pharmacy,OLANZapine 10 mg REC injection,$285.00 ,4899556
Pharmacy,OLANZapine 5 mg tablet,$44.00 ,4896712
Pharmacy,OLANZapine Zydis  5 mg tablet,$261.00 ,4898329
Pharmacy,olaratumab 10 mg/mL Soln,$108.00 ,5341759
Pharmacy,"olopatadine 0.1% EYE drops, 5 mL",$678.00 ,5057416
Pharmacy,omalizumab 150 mg REC,$72.00 ,2673349
Pharmacy,ondansetron 2 mg/mL injection(MDV),$14.00 ,5085788
Pharmacy,ondansetron 4 mg / 2 mL injection,$28.00 ,4894466
Pharmacy,ondansetron 4 mg DIS tablet,$9.00 ,4434432
Pharmacy,ondansetron 8 mg tablet,$6.00 ,4896602
Pharmacy,ondansetron solution 2mg/2.5mL dose,$26.00 ,4855324
Pharmacy,"ophthalmic irrig soln, 120 mL",$26.00 ,5181997
Pharmacy,"ophthalmic lubricant EYE oint, 1 appl (OR)",$6.00 ,5151728
Pharmacy,"ophthalmic lubricant EYE ointment, 3.5 gm",$16.00 ,4746446
Pharmacy,orphenadrine citrate 100 mg tablet,$15.00 ,4855049
Pharmacy,orphenadrine citrate 60 mg / 2 mL injection,$238.00 ,4434434
Pharmacy,oseltamivir 30 mg Capsule,$84.00 ,2901351
Pharmacy,"oseltamivir 6 mg/mL susp, (dose)",$81.00 ,4899456
Pharmacy,oseltamivir 75 mg capsule,$97.00 ,685276
Pharmacy,OXALIplatin  5 mg/mL Inj,$18.00 ,4898548
Pharmacy,oxazepam 10 mg capsule [C-IV],$9.00 ,4798424
Pharmacy,oxazepam 15 mg capsule [C-IV],$11.00 ,4854416
Pharmacy,OXcarbazepine 150 mg tablet,$9.00 ,4939490
Pharmacy,"OXcarbazepine 300 mg / 5 mL susp, 60 mL",$142.00 ,4855326
Pharmacy,OXcarbazepine 300 mg tablet,$13.00 ,4993366
Pharmacy,oxybutynin 5 mg tablet,$5.00 ,4796376
Pharmacy,oxybutynin XL 15 mg tablet,$24.00 ,1980315
Pharmacy,oxybutynin XL 5 mg tablet,$22.00 ,5059543
Pharmacy,oxyCODONE (IR) 30 mg tab [C-II],$3.00 ,4914229
Pharmacy,oxyCODONE CR 10 mg tablet [C-II],$24.00 ,4798423
Pharmacy,oxyCODONE CR 20 mg tablet [C-II],$41.00 ,4798425
Pharmacy,oxyCODONE CR 40 mg tablet [C-II],$71.00 ,4798427
Pharmacy,oxyCODONE HCl 5 mg Tab [C-II],$4.00 ,5061396
Pharmacy,"oxymetazoline nasal spray, 15 mL",$33.00 ,4326391
Pharmacy,"oxytocin 10 units/mL Inj, 10 mL",$106.00 ,5059622
Pharmacy,oxytocin 10 units/mL IV,$28.00 ,4894898
Pharmacy,oxytocin 10 units/mL soln (non-refrig),$29.00 ,4866533
Pharmacy,oxytocin 20 units - NS 1000 mL,$39.00 ,5286986
Pharmacy,oxytocin 20 units- NS 500 mL,$41.00 ,5286985
Pharmacy,oxytocin 20 units/RL 500 mL,$90.00 ,5093772
Pharmacy,oxytocin 30 units - NS 500 mL,$82.00 ,5331550
Pharmacy,PACLItaxel 30 mg / 5 mL injection,$139.00 ,4898728
Pharmacy,PACLitaxel prot-bound inj per 1 mg,$25.00 ,2627346
Pharmacy,paliperidone 156 mg/mL ER inj,$18.00 ,4842381
Pharmacy,paliperidone 3 mg ER tablet,$210.00 ,4855144
Pharmacy,paliperidone 6 mg ER tablet,$194.00 ,4855121
Pharmacy,paliperidone 9 mg ER tablet,$268.00 ,4855134
Pharmacy,palonosetron 0.25 mg / 5 mL injection,$661.00 ,3960370
Pharmacy,pamidronate 90 mg injection,$496.00 ,4880400
Pharmacy,pancrelipase 6000 DR Capsule,$11.00 ,5049449
Pharmacy,panitumumab Inj per 10 mg,$191.00 ,2627344
Pharmacy,pantoprazole 40 mg EC granule for oral susp UD,$75.00 ,5051403
Pharmacy,pantoprazole 40 mg injection,$124.00 ,5049447
Pharmacy,pantoprazole 40 mg tablet,$3.00 ,4776368
Pharmacy,"PARoxetine 10 mg / 5 mL suspension, 60 mL",$327.00 ,4760405
Pharmacy,PARoxetine 10 mg tablet,$7.00 ,1220307
Pharmacy,PARoxetine 20 mg tablet,$12.00 ,4896601
Pharmacy,PARoxetine CR 12.5 mg tablet,$31.00 ,4898327
Pharmacy,pegfilgrastim 6 mg / 0.6 mL injection,"$8,722.00 ",685727
Pharmacy,pegfilgrastim 6 mg/0.6 mL Onpro,"$9,133.00 ",5095708
Pharmacy,pembrolizumab injection,$98.00 ,5117897
Pharmacy,PEMEtrexed injection per 10 mg,$154.00 ,2627348
Pharmacy,pen G benz 1.2 mu / 2 mL syringe,$568.00 ,4748793
Pharmacy,pen G benz 2.4 MU / 4 mL Tubex,$427.00 ,5155761
Pharmacy,Penicillin G pot 1 million units inj (ped),$36.00 ,683930
Pharmacy,Penicillin G potass 20 million units inj,$266.00 ,4768383
Pharmacy,"Penicillin VK 250 mg/5 mL soln, (dose)",$18.00 ,5141856
Pharmacy,"Penicillin VK 250 mg/5 mL soln, 100 mL",$43.00 ,4914251
Pharmacy,Penicillin VK 500 mg Tab,$5.00 ,5053747
Pharmacy,pentoxifylline  400 mg tablet,$3.00 ,4838381
Pharmacy,"permethrin 5% cream, 60 gm",$397.00 ,4162367
Pharmacy,perphenazine 2 mg tablet,$11.00 ,4792381
Pharmacy,perphenazine 4 mg tablet,$12.00 ,5049568
Pharmacy,pertuzumab 420 mg/14 mL Inj,"$6,629.00 ",4895059
Pharmacy,"petrolatum lip balm, 4 gm",$10.00 ,5145788
Pharmacy,petrolatum lip therapy,$10.00 ,685991
Pharmacy,"petrolatum, 30 gm",$17.00 ,4814389
Pharmacy,Pharmacy ANTICOAGULATION Service,$62.00 ,2147306
Pharmacy,Pharmacy TDMS consult,$62.00 ,686020
Pharmacy,Pharmacy TPN Consult,$62.00 ,2523310
Pharmacy,phenazopyridine 100 mg tablet,$14.00 ,4959368
Pharmacy,phenazopyridine 200 mg tablet,$20.00 ,5025430
Pharmacy,PHENobarbital 16.2 mg tablet [C-IV],$3.00 ,4854419
Pharmacy,PHENobarbital 20 mg / 5 mL elixir (dose) [C-IV],$13.00 ,684458
Pharmacy,"PHENobarbital 20 mg / 5 mL elixir, 60 mL [C-IV]",$47.00 ,4434442
Pharmacy,PHENobarbital 20mg/5mL elixir UD [C-IV],$11.00 ,5333389
Pharmacy,PHENobarbital 32.4 mg tablet [C-IV],$6.00 ,4874822
Pharmacy,PHENobarbital 97.2 mg tablet [C-IV],$17.00 ,5059472
Pharmacy,PHENobarbital sodium 65 mg / 1 mL injection [C-IV],$194.00 ,1762305
Pharmacy,"phenol spray, 180 mL",$15.00 ,4898724
Pharmacy,"phenylephrine  Ointment , 57 gm",$17.00 ,4855117
Pharmacy,"phenylephrine 0.25% spray, 15 mL",$28.00 ,5055398
Pharmacy,"phenylephrine 0.5% spray, 15 mL",$28.00 ,5055399
Pharmacy,phenylephrine 10 mg / 1 mL injection,$71.00 ,5053650
Pharmacy,phenylephrine 10% EYE drops (OPS dose),$2.00 ,4832459
Pharmacy,phenylephrine 100mcg/ mL,$42.00 ,5151726
Pharmacy,phenylephrine 2.5% EYE drops (OPS dose),$3.00 ,4892619
Pharmacy,"phenylephrine 2.5% EYE drops, 15 mL",$397.00 ,5031374
Pharmacy,phenylephrine 40 mcg inj (OR),$21.00 ,3271366
Pharmacy,"phenylephrine 40 mcg/mL, 10 mL syringe",$34.00 ,5330305
Pharmacy,phenylephrine topical suppository,$7.00 ,4772386
Pharmacy,phenyleprhine 50mg/5ml Injection,$254.00 ,5053651
Pharmacy,phenytoin 100 mg / 2 mL injection,$41.00 ,4568373
Pharmacy,phenytoin 100 mg capsule,$6.00 ,4768369
Pharmacy,Phenytoin 100 mg/ 4 mL susp UD,$14.00 ,4914157
Pharmacy,"phenytoin 125 mg / 5 mL suspension, 60 mL",$74.00 ,4388407
Pharmacy,phenytoin 250 mg / 5 mL injection,$39.00 ,2977364
Pharmacy,phenytoin 50 mg chewable tablet,$6.00 ,5059615
Pharmacy,physostigmine 2 mg/2 mL injection,$265.00 ,4760453
Pharmacy,phytonadione 1 mg / 0.5 mL injection,$173.00 ,4868437
Pharmacy,phytonadione 10 mg/1 mL injection,$285.00 ,4456367
Pharmacy,"pilocarpine 2% EYE drops, 1 mL",$19.00 ,684820
Pharmacy,"pilocarpine 2% EYE drops, 15 mL",$397.00 ,4762373
Pharmacy,pilocarpine 5 mg tablet,$11.00 ,4888387
Pharmacy,"pimecrolimus 1% Cream, 30 gm",$738.00 ,4756461
Pharmacy,pindolol 5 mg tablet,$9.00 ,4434441
Pharmacy,pioglitazone 15 mg tablet,$42.00 ,4917482
Pharmacy,pioglitazone 30 mg tablet,$79.00 ,4898337
Pharmacy,pioglitazone 45 mg tablet,$46.00 ,5121706
Pharmacy,piperacillin-tazobactam  4.5 gm inj,$218.00 ,5310257
Pharmacy,piperacillin-tazobactam 2.25 gm inj,$131.00 ,5005532
Pharmacy,piperacillin-tazobactam 2.25 gm inj (pediatric),$131.00 ,4820421
Pharmacy,piperacillin-tazobactam 3.375 gm inj,$196.00 ,5310252
Pharmacy,piroxicam 10 mg capsule,$9.00 ,5254447
Pharmacy,piroxicam 20 mg capsule,$8.00 ,4855238
Pharmacy,"Plasma-Lyte A pH 7.4 injection, 1000 mL",$215.00 ,683521
Pharmacy,"pneumococcal 23 injection, 0.5 mL",$491.00 ,4756442
Pharmacy,polycarbophil tablet,$1.00 ,4762390
Pharmacy,"polyethylene glycol powder packet, 17 gm",$14.00 ,4987504
Pharmacy,"Polymyxin B sulfate 500,000 units inj",$103.00 ,684952
Pharmacy,"polymyxin-trimethoprim EYE drops, 10 mL",$74.00 ,4774392
Pharmacy,pomalidomide 4 mg Capsule,"$1,507.00 ",4866550
Pharmacy,"pot cit-sod cit-citr syrup, 60 mL",$10.00 ,685480
Pharmacy,pot phos-na phos powder UD,$5.00 ,4760436
Pharmacy,pot phosphate-sod phosphate neutral tab,$9.00 ,3926366
Pharmacy,Potassium acetate 40 mEq / 20 mL inj,$4.00 ,4664367
Pharmacy,potassium chloride  8 mEq SR tablet,$6.00 ,5011366
Pharmacy,potassium chloride 20 mEq powder packet,$50.00 ,5239777
Pharmacy,potassium chloride CR 10 mEq tab,$8.00 ,5055420
Pharmacy,Potassium Phosphate 15 mmoL/5mL inj,$82.00 ,4914331
Pharmacy,potassium phosphate 45 mmol / 15 mL inj,$185.00 ,4898696
Pharmacy,"pov IODine 10% soln swabstick, 1/pk",$2.00 ,4756394
Pharmacy,"pov IODine 10% soln swabstick, 3/pk",$4.00 ,4648373
Pharmacy,"povidone IODine  10% soln, 120 mL",$11.00 ,4901410
Pharmacy,"povidone IODine 10% oint, 30 gm",$10.00 ,4776436
Pharmacy,povidone IODine 10% swab aids,$1.00 ,5139719
Pharmacy,pramipexole  0.125 mg tablet,$8.00 ,4894583
Pharmacy,pramipexole  0.25 mg tablet,$21.00 ,4780549
Pharmacy,pramipexole  0.5 mg tablet,$21.00 ,4834436
Pharmacy,"pramoxine 1% aerosol foam, 15 mL",$397.00 ,4899047
Pharmacy,"pramoxine- HC 1% aerosol foam, 10 gm",$477.00 ,4955405
Pharmacy,prasugrel 10 mg tablet,$97.00 ,4898229
Pharmacy,pravastatin 10 mg tablet,$14.00 ,4973366
Pharmacy,pravastatin 20 mg tablet,$18.00 ,4943367
Pharmacy,prazosin 1 mg capsule,$11.00 ,5127738
Pharmacy,prazosin 5 mg capsule,$8.00 ,683448
Pharmacy,Precedex 200 mcg/2 mL injection,$298.00 ,5246529
Pharmacy,"Precedex 4 mcg/mL-NaCl 0.9%, 100 mL",$653.00 ,4885206
Pharmacy,"prednisoLONE 1% EYE susp, 5 mL",$455.00 ,4762369
Pharmacy,prednisoLONE 15 mg/5 mL solution (dose),$16.00 ,4891048
Pharmacy,"prednisoLONE 15mg/5mL solution, 60 mL",$150.00 ,4913703
Pharmacy,prednisoLONE 5 mg tab,$75.00 ,5155701
Pharmacy,prednisoLONE sod phos 15mg/5mL soln UD,$9.00 ,5333681
Pharmacy,predniSONE 1 mg tablet,$2.00 ,684012
Pharmacy,predniSONE 10 mg tablet,$2.00 ,4568379
Pharmacy,predniSONE 20 mg tablet,$2.00 ,4664369
Pharmacy,predniSONE 5 mg / 5 mL elixir (dose),$2.00 ,684460
Pharmacy,"predniSONE 5 mg / 5 mL elixir, 60 mL",$12.00 ,683610
Pharmacy,predniSONE 5 mg tablet,$1.00 ,4568381
Pharmacy,predniSONE 5 mg/ 5 mL soln UD,$27.00 ,5339082
Pharmacy,predniSONE 50 mg tablet,$3.00 ,4746512
Pharmacy,pregabalin 25 mg Cap [C-V],$41.00 ,1606306
Pharmacy,pregabalin 50 mg cap [C-V],$57.00 ,4388398
Pharmacy,pregabalin 75 mg cap [C-V],$57.00 ,4388399
Pharmacy,prenatal multivitamin Tab,$2.00 ,5117882
Pharmacy,primaquine phosphate 26.3 mg tablet,$11.00 ,685669
Pharmacy,primidone 250 mg tablet,$12.00 ,4874380
Pharmacy,primidone 50 mg tablet,$6.00 ,4967383
Pharmacy,probenecid 500 mg tablet,$7.00 ,4868428
Pharmacy,prochlorperazine 10 mg / 2 mL injection,$190.00 ,4897463
Pharmacy,prochlorperazine 10 mg tablet,$9.00 ,4913697
Pharmacy,prochlorperazine 5 mg tablet,$7.00 ,4917499
Pharmacy,progesterone micro 100 mg capsule,$11.00 ,4748899
Pharmacy,promethazine 12.5 mg suppository,$70.00 ,4832441
Pharmacy,promethazine 25 mg / 1 mL injection,$42.00 ,4388409
Pharmacy,promethazine 25 mg suppository,$71.00 ,4820502
Pharmacy,promethazine 25 mg tablet,$4.00 ,2665349
Pharmacy,promethazine 6.25 mg / 5 mL liquid (dose),$1.00 ,4814445
Pharmacy,"promethazine 6.25 mg / 5 mL liquid, 60 mL",$11.00 ,4896764
Pharmacy,propafenone 150 mg tablet,$14.00 ,4786390
Pharmacy,propafenone 225 mg ER capsule,$26.00 ,5318688
Pharmacy,propafenone 225 mg tablet,$18.00 ,4855088
Pharmacy,"proparacaine 0.5% EYE drops, 15 mL",$200.00 ,4796368
Pharmacy,propofol  per 10 mg Inj (OR) [C-IV],$5.00 ,4914419
Pharmacy,propofol 1000 mg/100 mL [C-IV],$265.00 ,5057456
Pharmacy,propofol 200 mg / 20 mL injection [C-IV],$71.00 ,4792459
Pharmacy,propofol 500 mg/50 mL [C-IV],$85.00 ,5107701
Pharmacy,propofol infusion 1000 mg/100 mL* [C-IV],$21.00 ,3341367
Pharmacy,propranolol  20 mg tablet,$6.00 ,4953436
Pharmacy,propranolol  LA 160 mg capsule,$11.00 ,683279
Pharmacy,propranolol 1 mg / 1 mL injection,$30.00 ,4855207
Pharmacy,propranolol 10 mg tablet,$3.00 ,5202581
Pharmacy,"propranolol 20 mg/5 mL Oral Soln, 60 mL",$41.00 ,4780457
Pharmacy,propranolol 40 mg tablet,$6.00 ,4892781
Pharmacy,propranolol 60 mg tablet,$8.00 ,4855092
Pharmacy,propranolol 80 mg tablet,$2.00 ,683291
Pharmacy,propranolol LA 120 mg capsule,$15.00 ,4855187
Pharmacy,propranolol LA 60 mg capsule,$15.00 ,5053629
Pharmacy,propranolol LA 80 mg capsule,$15.00 ,4748881
Pharmacy,propylthiouracil 50 mg tablet,$8.00 ,4896914
Pharmacy,protamine per 10mg Inj (OR),$27.00 ,4947689
Pharmacy,protamine sulfate 250 mg / 25 mL injection,$249.00 ,4898460
Pharmacy,"protein, liquid",$11.00 ,5239760
Pharmacy,prothrombin complex  injection,$3.00 ,5061421
Pharmacy,prothrombin complex conc human,$2.00 ,5055397
Pharmacy,Provisc 10 mg/mL ophth liquid,$665.00 ,4963516
Pharmacy,pseudoephedrine 120 mg SR tablet,$4.00 ,4804419
Pharmacy,"pseudoephedrine 15mg/5mL Liquid, 120 mL",$11.00 ,5331484
Pharmacy,psyllium orange  3.4 g/12 g  packet,$5.00 ,5181777
Pharmacy,"pyrantel pam 50 mg/mL liquid, 30 mL",$42.00 ,682818
Pharmacy,pyrazinamide 500 mg tablet,$18.00 ,4896734
Pharmacy,pyridostigmine 10 mg / 2 mL injection,$265.00 ,5343069
Pharmacy,pyridostigmine bromide 60 mg tablet,$10.00 ,4744379
Pharmacy,pyridoxine HCl 100 mg/mL injection,$83.00 ,4664370
Pharmacy,QUEtiapine 100 mg tablet,$46.00 ,5244288
Pharmacy,QUEtiapine 25 mg tablet,$29.00 ,5075701
Pharmacy,QUEtiapine 300 mg tablet,$104.00 ,4768371
Pharmacy,quinapril  5 mg tablet,$10.00 ,4913385
Pharmacy,quinapril 10 mg tablet,$2.00 ,5061452
Pharmacy,quinapril 20 mg tablet,$11.00 ,4855064
Pharmacy,Rabies Immune globulin 300 Int. Units / 2 mL,"$1,750.00 ",2463316
Pharmacy,"rabies immune globulin, human 300 intl units/mL So","$1,750.00 ",5346299
Pharmacy,rabies vaccine human dip inj,$846.00 ,4566423
Pharmacy,"rabies vaccine, purified chick embryo cell 2.5 int",$904.00 ,5243498
Pharmacy,"racepinephrine 2.25% inhal soln, 0.5 mL",$13.00 ,685664
Pharmacy,Radiaderm Radiation Relief System,$326.00 ,4008367
Pharmacy,raloxifene 60 mg tablet,$46.00 ,5147839
Pharmacy,raltegravir 400 mg Tab,$99.00 ,3145366
Pharmacy,ramipril 2.5 mg capsule,$17.00 ,4758374
Pharmacy,ramipril 5 mg capsule,$16.00 ,4758383
Pharmacy,ramucirumab 10 mg/mL Soln,$116.00 ,5252250
Pharmacy,raNITIdine 15 mg/mL Syrup UD 10 mL,$24.00 ,5331501
Pharmacy,"ranitidine 15 mg/mL syrup, 60 mL",$173.00 ,4806371
Pharmacy,ranitidine 150 mg tablet,$9.00 ,684298
Pharmacy,ranitidine 50 mg / 2 mL injection,$123.00 ,4888615
Pharmacy,ranolazine 500 mg tablet,$42.00 ,4748838
Pharmacy,rasagiline 0.5 mg Tablet,$149.00 ,1976305
Pharmacy,rasburicase 1.5 mg Injection,"$1,750.00 ",4907397
Pharmacy,Read T.B. skin test,$19.00 ,695559
Pharmacy,regadenoson 0.4 mg/5 mL Sol,$890.00 ,2735358
Pharmacy,reslizumab 10 mg/mL Soln,$18.00 ,5182808
Pharmacy,resorcinol 2 % topical oint 93.6 gm,$55.00 ,5313749
Pharmacy,resorcinol ointment 1.25 oz,$39.00 ,4732366
Pharmacy,RID Complete Kit,$106.00 ,3253366
Pharmacy,rifampin 150 mg capsule,$12.00 ,683675
Pharmacy,rifampin 300 mg capsule,$16.00 ,2777344
Pharmacy,rifaximin 200 mg Tab,$124.00 ,1756306
Pharmacy,rifaximin 550 mg Tab,$171.00 ,5049487
Pharmacy,rilpivirine 25 mg Tablet,$171.00 ,5017369
Pharmacy,risperiDONE 0.25 mg tablet,$21.00 ,5085855
Pharmacy,risperiDONE 0.5 mg tablet,$30.00 ,4953384
Pharmacy,risperiDONE 1 mg tablet,$9.00 ,4748958
Pharmacy,"risperiDONE 1 mg/mL oral soln, 30 mL",$866.00 ,685118
Pharmacy,risperiDONE 2 mg tablet,$18.00 ,4963478
Pharmacy,risperiDONE 3 mg tablet,$25.00 ,4911508
Pharmacy,ritonavir 100 mg Tablet,$61.00 ,4212366
Pharmacy,riTUXimab 100 mg / 10 mL injection,"$1,554.00 ",685131
