Item ID,Description, Price 
131087,REAMER SURGICAL 9MM HEAD MEDUL,"1,012.05"
118319,REAMER SURGICAL DHS/DCS,"2,830.55"
147351,REAMER SURGICAL EXPAND SHOULDE,"1,842.40"
125703,REAMER SURGICAL HEAD SHORT DHS,"2,830.55"
125786,REAMER SURGICAL HOLLOW 2 MM SC,"1,416.20"
125785,REAMER SURGICAL HOLLOW COMPLET,"1,416.20"
131064,REAMER SURGICAL OD16 MM METATA,"1,856.50"
131065,REAMER SURGICAL OD16 MM METATA,"1,856.50"
118335,REAMER SURGICAL PUSH BALL HAND,"1,623.10"
133873,REAMER SURGICAL SPARE HOLLOW T,"1,022.01"
171122,REAMER SURGICAL SPARE TUBE COM,"1,416.20"
133875,REAMER SURGICAL TUBE SPARE ASS,"1,194.74"
122008,REBAR? 27 REINFORCED MICRO CAT,"1,339.50"
126700,RECHRGR NEROSTIMLTR 30X36MM RE,"8,379.00"
143228,RECHRGR NEROSTIMLTR EON MINI C,"3,150.00"
113864,RECHRGR NEROSTIMLTR RESTORE RX,"9,034.20"
361000137,REDO ENDOVAS VENA CAVA FILTER,10642
165865,REDUC LAPAROSCOPIC 8-12MM DA V,155
301000405,REDUCING SUBSTANCE FECES,89
129891,REDUCTION FORCEPS W/ SPEEDLOCK,"1,814.20"
129890,REDUCTION FORCEPS: CURVED SERR,"1,137.40"
440000009,RE-ED NEUROMSCL EA 15MIN (GN),100
430000015,RE-ED NEUROMSCL EA 15MIN (GO),100
420000022,RE-ED NEUROMSCL EA 15MIN (GP),100
420000160,RE-EVAL ATHLETIC TRAINING,217
510000164,REFILL SPINE/BRAIN PUMP,869
91408,REGADENOSON 0.4 MG/5 ML INTRAVENOUS SYRINGE,"1,479.09"
176231,REGENT ACP DRILL 10MM,390
176232,REGENT ACP DRILL 12MM,390
176233,REGENT ACP DRILL 14MM,390
176234,REGENT ACP DRILL 16MM,390
176235,REGENT ACP DRILL 18MM,390
175532,REGENT ACP FIXED SCREW 4.0 X 1,780
175533,REGENT ACP FIXED SCREW 4.0 X 1,780
175534,REGENT ACP FIXED SCREW 4.0 X 1,780
175535,REGENT ACP FIXED SCREW 4.0 X 1,780
175536,REGENT ACP FIXED SCREW 4.0 X 1,780
175537,REGENT ACP FIXED SCREW 4.0 X 2,780
175538,REGENT ACP FIXED SCREW 4.5 X 1,780
175539,REGENT ACP FIXED SCREW 4.5 X 1,780
175540,REGENT ACP FIXED SCREW 4.5 X 1,780
175541,REGENT ACP FIXED SCREW 4.5 X 1,780
175542,REGENT ACP FIXED SCREW 4.5 X 2,780
175543,REGENT ACP SELF DRILLING FIXED,780
175544,REGENT ACP SELF DRILLING FIXED,780
175545,REGENT ACP SELF DRILLING FIXED,780
175546,REGENT ACP SELF DRILLING FIXED,780
175547,REGENT ACP SELF DRILLING FIXED,780
175548,REGENT ACP SELF DRILLING FIXED,780
175549,REGENT ACP SELF DRILLING FIXED,780
175550,REGENT ACP SELF DRILLING FIXED,780
175551,REGENT ACP SELF DRILLING FIXED,780
175552,REGENT ACP SELF DRILLING FIXED,780
175553,REGENT ACP SELF DRILLING FIXED,780
175554,REGENT ACP SELF DRILLING VARIA,780
175555,REGENT ACP SELF DRILLING VARIA,780
175556,REGENT ACP SELF DRILLING VARIA,780
175557,REGENT ACP SELF DRILLING VARIA,780
175558,REGENT ACP SELF DRILLING VARIA,780
175559,REGENT ACP SELF DRILLING VARIA,780
175560,REGENT ACP SELF DRILLING VARIA,780
175561,REGENT ACP SELF DRILLING VARIA,780
175562,REGENT ACP SELF DRILLING VARIA,780
175563,REGENT ACP SELF DRILLING VARIA,780
175564,REGENT ACP SELF DRILLING VARIA,780
175565,REGENT ACP VARIABLE SCREW 4.0,780
175566,REGENT ACP VARIABLE SCREW 4.0,780
175567,REGENT ACP VARIABLE SCREW 4.0,780
175568,REGENT ACP VARIABLE SCREW 4.0,780
175569,REGENT ACP VARIABLE SCREW 4.0,780
175570,REGENT ACP VARIABLE SCREW 4.0,780
175571,REGENT ACP VARIABLE SCREW 4.0,780
175572,REGENT ACP VARIABLE SCREW 4.0,780
175573,REGENT ACP VARIABLE SCREW 4.5,780
175574,REGENT ACP VARIABLE SCREW 4.5,780
175575,REGENT ACP VARIABLE SCREW 4.5,780
175576,REGENT ACP VARIABLE SCREW 4.5,780
175577,REGENT ACP VARIABLE SCREW 4.5,780
175578,REGENT ACP VARIABLE SCREW 4.5,780
175579,REGENT ACP VARIABLE SCREW 4.5,780
175308,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175309,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175310,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175311,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175312,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175313,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175314,REGENT ANTERIOR CERVICAL PLATE,"3,150.00"
175372,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175373,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175374,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175375,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175376,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175377,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175378,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175379,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175380,REGENT ANTERIOR CERVICAL PLATE,"3,570.00"
175420,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175421,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175422,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175423,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175424,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175425,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175426,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175427,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175428,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175429,REGENT ANTERIOR CERVICAL PLATE,"3,990.00"
175459,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175460,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175461,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175462,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175463,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175464,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
175465,REGENT ANTERIOR CERVICAL PLATE,"4,620.00"
181289,"REGENT AORTIC VALVE, W/ FLEXCU","16,995.60"
181290,"REGENT AORTIC VALVE, W/ FLEXCU","16,995.60"
112175,REINFORCEMENT STAPLE LINE 2 FI,210.8
141232,REINFORCEMENT STAPLE LINE BIOA,852.37
141233,REINFORCEMENT STAPLE LINE BIOA,860.17
121245,REINFORCEMENT STAPLE LINE UNIV,806.87
193352,RELINE-O SCREW 6.5X35MM TRACTI,"9,546.85"
193353,RELINE-O SCREW 6.5X40MM TRACTI,"9,546.85"
192730,"RELINE-O SCREW, 5.5X30MM TRACT","9,546.85"
192731,"RELINE-O SCREW, 6.5X30MM TRACT","9,546.85"
163372,RELOAD STAPLER ENDO GIA TRI-ST,"1,782.05"
163373,RELOAD STAPLER ENDO GIA TRI-ST,"2,059.92"
188415,RELOAD STAPLER TRI-STAPLE 2 MM,790.97
195778,RELOAD STAPLER TX60G,245.02
168509,RELOAD STPLR 0 4IN ENDO STITCH,199.27
168510,RELOAD STPLR 0 6IN ENDO STITCH,224.5
168511,RELOAD STPLR 0 8IN ENDO STITCH,262.14
195997,RELOAD STPLR 100MMX4.5MM PROXI,"1,568.97"
196370,RELOAD STPLR 15MM ENDO GIA TIT,"1,989.13"
168512,RELOAD STPLR 2-0 4IN ENDO STIT,199.27
168513,RELOAD STPLR 2-0 6IN ENDO STIT,224.5
196368,RELOAD STPLR 2MM 2.5MM 3MM 30M,923
112245,RELOAD STPLR 2MM 2.5MM 3MM 45M,953.4
127069,RELOAD STPLR 2MM 2.5MM 3MM 60M,"1,031.27"
195939,RELOAD STPLR 2MM 60MM ECHELON,"2,633.40"
123849,RELOAD STPLR 2MM THK.88-1.8MM,943.01
168515,RELOAD STPLR 3-0 4IN ENDO STIT,199.27
168516,RELOAD STPLR 3-0 6IN ENDO STIT,224.5
168517,RELOAD STPLR 3-0 8IN ENDO STIT,262.14
117118,RELOAD STPLR 30MM DST SERIES T,246.02
117131,RELOAD STPLR 30MM PROXIMATE TL,799.62
117135,RELOAD STPLR 30MM PROXIMATE TL,814.09
165578,RELOAD STPLR 30MMX3.5MM PI TIT,282.29
165579,RELOAD STPLR 30MMX4.8MM PI TIT,282.29
132958,RELOAD STPLR 30MMX4.8MM PROXIM,595.76
140464,RELOAD STPLR 30X3.5MM MULTIFIR,488.33
117120,RELOAD STPLR 30X4.8MM DST SERI,220.35
117152,RELOAD STPLR 35MM ENDOPATH VAS,"1,821.96"
112231,RELOAD STPLR 3MM 3.5MM 4MM 45M,905.68
163370,RELOAD STPLR 3MM 3.5MM 4MM 45M,"1,523.60"
126542,RELOAD STPLR 3MM 3.5MM 4MM 60M,"1,077.05"
195955,RELOAD STPLR 4.1MM ECHELON END,"2,435.39"
196033,RELOAD STPLR 4.1MM ECHELON END,"2,633.40"
195956,RELOAD STPLR 4.2MM ECHELON END,"2,435.39"
195958,RELOAD STPLR 4.2MM ECHELON END,"2,633.40"
165859,RELOAD STPLR 4.3MM 30MM ENDOWR,888.33
117144,RELOAD STPLR 40MM CONTOUR THIC,"1,278.84"
195954,RELOAD STPLR 45MM 3.8MM ECHELO,"2,435.39"
134175,RELOAD STPLR 45MM ECHELON 6 RO,"2,170.00"
132653,RELOAD STPLR 45MM ECHELON ENDO,"2,160.63"
117143,RELOAD STPLR 45MM ECHELON STAI,"2,435.39"
117162,RELOAD STPLR 45MM ENDOPATH VAS,"1,637.17"
158618,RELOAD STPLR 45MM ENDOWRIST BL,936
165855,RELOAD STPLR 45MM ENDOWRIST BL,936
158619,RELOAD STPLR 45MM ENDOWRIST GR,936
165856,RELOAD STPLR 45MM ENDOWRIST GR,936
165854,RELOAD STPLR 45MM ENDOWRIST WH,936
163371,RELOAD STPLR 45MM TITANIUM EXT,"1,666.71"
133019,RELOAD STPLR 45MMX3.5MM ENDOPA,"1,637.17"
117146,RELOAD STPLR 45X2MM ENDO GIA R,995.7
117164,RELOAD STPLR 45X3.5MM DUET TRS,"1,845.74"
117163,RELOAD STPLR 45X4.8MM DST SERI,305.97
117149,RELOAD STPLR 45X4.8MM DUET TRS,"1,845.74"
117155,RELOAD STPLR 55MM PROXIMATE TI,689.51
137591,RELOAD STPLR 55MM PROXIMATE TI,760.94
196038,RELOAD STPLR 55MMX4.5MM PROXIM,775.7
117136,RELOAD STPLR 60MM PROXIMATE TL,861.26
195957,RELOAD STPLR 60MMX3.8MM ECHELO,"2,633.40"
196039,RELOAD STPLR 60MMX4.8MM PROXIM,721.9
117160,RELOAD STPLR 60X2.5MM DST SERI,306.4
117138,RELOAD STPLR 60X3.5MM DUET TRS,"1,845.74"
117115,RELOAD STPLR 60X3.8MM GIA TITA,287.56
131338,RELOAD STPLR 60X3.8MM REGULAR,"28,800.00"
117122,RELOAD STPLR 60X4.8MM DST SERI,247.81
117161,RELOAD STPLR 60X4.8MM GIA TITA,283.34
117156,RELOAD STPLR 75MM PROXIMATE TI,"1,023.85"
117112,RELOAD STPLR 75MM PROXIMATE TI,943.5
195996,RELOAD STPLR 75MMX4.2MM PROXIM,"1,167.59"
117117,RELOAD STPLR 80X3.8MM GIA TITA,352.56
120463,RELOAD STPLR 90MMX3.8MM GIA 90,511.83
120506,RELOAD STPLR 90MMX4.8MM DST SE,280.73
117113,RELOAD STPLR 90X3.5MM DST SERI,261.64
117114,RELOAD STPLR 90X4.8MM DST SERI,261.64
117140,RELOAD STPLR BLUE 12MM TROCAR,"2,633.40"
117147,RELOAD STPLR EXTRA THICK 45MM,961.71
117141,RELOAD STPLR GREEN 12MM TROCAR,"2,800.00"
117151,RELOAD STPLR MEDIUM 45MM ENDO,872.35
134173,RELOAD STPLR REGULAR 30MM PROX,595.76
117119,RELOAD STPLR REGULAR 30X3.5MM,220.35
117127,RELOAD STPLR REGULAR 35MM ENDO,"1,821.96"
132652,RELOAD STPLR REGULAR 45MM ECHE,"2,170.00"
117142,RELOAD STPLR REGULAR 45MM ECHE,"2,435.39"
117128,RELOAD STPLR REGULAR 45MM ENDO,"1,182.49"
134171,RELOAD STPLR REGULAR 45MM ENDO,"1,182.49"
117129,RELOAD STPLR REGULAR 45MM ENDO,"1,637.17"
117132,RELOAD STPLR REGULAR 45X3.5MM,305.97
117121,RELOAD STPLR REGULAR 60X3.5MM,247.81
117150,RELOAD STPLR STD 100MM PROXIMA,"1,408.33"
117130,RELOAD STPLR STD 30MM PROXIMAT,730.11
117123,RELOAD STPLR STD 40MM CONTOUR,"1,278.84"
117153,RELOAD STPLR STD 60MM PROXIMAT,786.35
117148,RELOAD STPLR STD 60X3.5MM PROX,641.69
117154,RELOAD STPLR STD 90MM PROXIMAT,493.01
117116,RELOAD STPLR THICK TISSUE 80X4,352.56
117167,RELOAD STPLR UNIVERSAL 30X2.5M,448.08
117166,RELOAD STPLR UNIVERSAL 30X2MM,746.72
123845,RELOAD STPLR UNIVERSAL 30X3.5M,697.01
117134,RELOAD STPLR UNIVERSAL 45X2.5M,796.54
117159,RELOAD STPLR UNIVERSAL 45X2MM,448.08
117158,RELOAD STPLR UNIVERSAL 45X3.5M,448.08
117165,RELOAD STPLR UNIVERSAL 60MMX2.,"1,002.03"
117157,RELOAD STPLR UNIVERSAL 60X2.5M,672.05
117111,RELOAD STPLR UNIVERSAL 60X3.5M,672.05
117124,RELOAD STPLR UNIVERSAL 60X4.8M,672.05
120471,RELOAD STPLR UNIVERSAL STRAIGH,472.74
117145,RELOAD STPLR WHITE 12MM TROCAR,"1,290.42"
165858,RELOAD STPLR WHITE 4.3MM 30MM,888.33
168514,RELOAD SUT 2/0 8IN LOAD UNIT N,262.14
195988,RELOAD SUT ASSISTANT 0 SH 6IN,380.27
132953,RELOAD SUT ASSISTANT 2-0 EEN 6,338.01
118579,RELOAD SUT ASSISTANT 2-0 ES-9,125.55
195989,RELOAD SUT ASSISTANT 2-0 SH 6I,380.27
187668,RELOAD SUT ASSISTANT 4-0 ES-9,124.31
118581,RELOAD SUT ASSISTANT ENDO STIT,125.55
750000186,REM ANAL SETON,4670
107919,REM CLIP ANASTOCLIP UNIVERSAL,670.8
450000353,REM FB CANAL AUD EXT W/ANES,2186
18400,REMIFENTANIL 2 MG INTRAVENOUS SOLUTION,609.86
361000425,REMOVAL PERITONEAL-VENOUS SHUNT,8816
450000362,REMOVAL TOOTH ROOT RESIDUAL,1051
361000304,REMOVE TUNNELED PLEURAL CATH,1461
312000011,RENAL BIOPSY LIGHT MICROSCOPY,714
320000123,RENAL CYST STUDY TRANSLUMB,1233
301000011,RENAL FUNCTION PANEL,415
193971,RENEGADE STC-18 130/20/ANGLED/,"1,587.10"
301000391,RENIN,211
190827,REOCOR D REDEL ADAPTER,291.4
22586,REPAGLINIDE 1 MG TABLET,5.2
E27400047,REPL TRACH PUNCTURE DILATOR,204
361000367,REPO CANNULA ECMO OPEN PERIPHERAL>=6,6713
361000366,REPO CANNULA ECMO PERC PERIPHERAL>=6,6713
450000234,REPO CVC W FLUORO,1162
750000061,REPO GASTROSTMY TUBE,2103
481000105,REPO IMPL ELECT SUBQ ICD,5910
480000020,REPO IMPL LV ELECT,4676
480000010,REPO PCMKR/LEAD RA/RV,4598
361000286,REPO PERC VAD SEP SESSION,4637
133382,REPOSHEET SOLO GENEROUS,251.1
100774,REPROC SLEEVE COMPR SCD EXPR K,74.4
101020,REPROCESS CATH C3 DEFLECT QUAD,728
101019,REPROCESS CATH C3 FIXED QUAD,245.52
100240,REPROCESS CATH EP DIAG SUPR 6F,245.52
100717,REPROCESS CATH EP EZ STEER CS,"1,504.00"
100242,REPROCESS CATH EP FIX CURVE 6F,245.52
100805,REPROCESS CATH EP FIXED HEX,274.56
101231,REPROCESS CATH EP FIXED QUAD B,245.52
100615,REPROCESS CATH EP INQUIRY 8153,"1,419.40"
100228,REPROCESS CATH EP ISMUS,"1,504.00"
100686,REPROCESS CATH EP LASSO 2515,"2,524.20"
100540,REPROCESS CATH EP RESPONSE 6FR,274.56
100990,REPROCESS CATH HALO BWI,"1,504.00"
101204,REPROCESS CRISTA CATH 20 POLE,"1,504.00"
100315,REPROCESS POLARIS QUAD STRBL,728
100760,REPROCESSED 5FR DECA CSL 65CM,274.56
305000060,REPTILASE TEST,168
175582,RESCUE FIXED SCREW 4.5X12MM,780
175584,RESCUE FIXED SCREW 4.5X14MM,780
175586,RESCUE FIXED SCREW 4.5X16MM,780
175588,RESCUE FIXED SCREW 4.5X18MM,780
175589,RESCUE FIXED SCREW 4.5X20MM,780
175591,RESCUE VARIABLE SCREW 4.5X12MM,780
175593,RESCUE VARIABLE SCREW 4.5X14MM,780
175595,RESCUE VARIABLE SCREW 4.5X16MM,780
175597,RESCUE VARIABLE SCREW 4.5X18MM,780
175599,RESCUE VARIABLE SCREW 4.5X20MM,780
109468,RESECTION DEV KT BPLR LBCTMY H,"14,882.40"
142314,RESECTOR ENDOSCOPIC 2 FLAT SUR,554.86
142315,RESECTOR ENDOSCOPIC 2 FLAT SUR,554.86
142319,RESECTOR ENDOSCOPIC 2 SURFACE,554.86
128300,RESECTOR ENDOSCOPIC FULL RADIU,283.87
128343,RESECTOR ENDOSCOPIC LARGE HUB,365.92
139908,RESERVE BATTERY/CHARGER,"6,300.00"
120822,RESERVIOR QUICK CONNECT,832
E27200266,RESERVOIR CARDIOTOMY,478
E27200354,RESERVOIR COLL BLOOD X OUTLET,260
158878,RESERVOIR SHUNT OMMAYA CSF 28M,"1,983.78"
191009,RESONATE EL VR DF4,"39,000.00"
190996,RESONATE X4 IS4 DF4,"57,720.00"
190997,RESONATE X4 IS4 DF4,"57,720.00"
136157,RESORBABLE PACEMAKER POUCH,"3,759.00"
302000158,RESPIRAT SYNCYTIAL VIRUS AB,409
460000007,RESPIRATORY FLOW VOL LOOP,167
306000214,RESPIRATORY SYNCYTIAL AG IF,123
306000109,RESPIRATORY SYNCYTIAL VIRUS,189
333000056,RESPRIRATORY MOTION MGMT SIM,1575
147757,RESSECTION DEVICE,"4,195.80"
195749,RESTOR / TORIC LENS 25.0 DIOPT,"3,759.00"
195750,RESTOR LENS 23.5 DIOPTER,"3,759.00"
195751,RESTOR LENS 8.5 +3,"3,759.00"
195752,RESTOR TORIC LENSES 16.0,"3,759.00"
168222,RESTRICT CEMENT 10MM HIP,"1,555.70"
168223,RESTRICT CEMENT 12MM,"1,555.70"
166383,RESTRICT CEMENT 18.5MM SMALL U,826.8
170040,RESTRICT CEMENT 18MM CLEAR CUT,"1,555.70"
107674,RESTRICT CEMENT 24MM FEMORAL H,894.4
168546,RESTRICT CEMENT 5-8MM LATITUDE,650
168224,RESTRICT CEMENT CLEAR CUT 14MM,"1,555.70"
168445,RESTRICT CEMENT CLEAR CUT 16MM,"1,555.70"
107675,RESTRICT CEMENT MEDIUM UNIVERS,620.57
166385,RESTRICT CEMENT MEDIUM UNIVERS,520
166384,RESTRICT CEMENT SMALL UNIVERSA,520
142755,RESUME TL 4 CONTACT SURGICAL L,"8,400.00"
142756,RESUME TL 4 CONTACT SURGICAL L,"8,400.00"
142757,RESUME TL 4 CONTACT SURGICAL L,"8,400.00"
142758,RESUME TL 4 CONTACT SURGICAL L,"8,400.00"
131454,RESUS AUTOMATIC 20FT VAR EXT K,369.2
123370,RESUS MANUAL 3 PLEAT BAG OXYGE,84.1
163274,RESUS PNEUMATIC LIFEBAND CHEST,630.5
167177,RESUSCITATOR MANUAL PORTEX PED,47.43
722000003,RESUSITATION NEWBORN,1055
102785,RESVR 120UM 3800ML BLOOD COLL,236.53
107309,RESVR CARDIOTOMY FILTER,644.8
132903,RESVR DRNG EVAC Y CNCT STERILE,35.94
169392,RESVR DRNG PLASTIC THORAX 1 CH,232.5
125016,RESVR PROS 125ML TITAN COLOPLA,"8,374.80"
128481,RESVR PROS 75ML TITAN COLOPLAS,"8,962.80"
116500,RESVR SHUNT OMMAYA CSF 12MM CO,"2,232.31"
116509,RESVR SHUNT OMMAYA CSF STD 2.5,"1,877.56"
305000010,RETICULOCTYE COUNT MANUAL,185
305000011,RETICULOCYTE COUNT AUTO,137
159230,RETRACTION ASPIRATOR,"3,431.40"
179316,RETRACTOR GUARDIAN VAGINAL,155.72
118177,RETRACTOR ILLMNTR LIGHTMAT 48,467.88
182007,RETRIEVER 100CM 8FR 40MM VASCU,"1,786.00"
163973,RETRIEVER 4 LOOP ENDOSCOPIC VA,"2,694.30"
182006,RETRIEVER 55CM 8FR 40MM VASCUL,"1,786.00"
195724,RETRIEVER ENDOSCOPIC NONSTERIL,488.8
197541,RETRIEVER SURGICAL 30X12MM,"1,146.80"
132888,RETRIEVER SUT 10.1IN HEWSON,520
118498,RETRIEVER SUT 10.1IN HEWSON DR,511.99
118502,RETRIEVER SUT 30D IDEAL ANGLED,"1,663.80"
197542,RETRIEVER SUT 30MM 7MM TIP CUT,"1,146.80"
118505,RETRIEVER SUT 45D BLITZ CURVED,519.06
118506,RETRIEVER SUT 45D BLITZ NITINO,519.06
118503,RETRIEVER SUT 45D IDEAL ANGLED,"1,301.90"
118497,RETRIEVER SUT 45D IDEAL SHUTTL,943.54
118509,RETRIEVER SUT 45D IDEAL SHUTTL,944.7
118501,RETRIEVER SUT 60D IDEAL ANGLED,"1,663.80"
118496,RETRIEVER SUT ACUFEX ISOMETRY,248.25
118500,RETRIEVER SUT BLUE 3/8IN SMALL,280.38
134135,RETRIEVER SUT GREEN 3/8IN SMAL,280.38
120512,RETRIEVER SUT SMALL STRAIGHT B,537
118499,RETRIEVER SUT YELLOW 3/8IN SMA,280.38
170334,REUNION  TSA - UNIVERSAL HUMER,"1,555.70"
168279,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
168280,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
170341,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
170342,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
170343,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
170407,REUNION TSA - CEMENTED HUMERAL,"10,440.00"
168283,REUNION TSA - CEMENTED LONG HU,"10,440.00"
170345,REUNION TSA - CEMENTED LONG HU,"10,440.00"
170346,REUNION TSA - CEMENTED LONG HU,"10,440.00"
170347,REUNION TSA - CEMENTED LONG HU,"10,440.00"
168610,REUNION TSA - PRESS-FIT HUMERA,"12,600.00"
170327,REUNION TSA - PRESS-FIT HUMERA,"12,600.00"
170404,REUNION TSA - PRESS-FIT HUMERA,"12,600.00"
170405,REUNION TSA - PRESS-FIT HUMERA,"12,600.00"
168277,REUNION TSA - SR 4MM OFFSET HU,"9,088.80"
168278,REUNION TSA - SR 4MM OFFSET HU,"9,088.80"
170397,REUNION TSA - SR 4MM OFFSET HU,"9,088.80"
170393,REUNION TSA - X3 KEELED GLENOI,"9,027.72"
170394,REUNION TSA - X3 PEGGED GLENOI,"9,027.72"
168462,REV MONOBLOCK SEMICONSTRAINED,"9,027.72"
480000017,REV SKIN POCKET DFIB,4764
480000016,REV SKIN POCKET PCMKR,3911
481000087,REVASC ACUTE OCCL AMI SNGL VES,16126
481000085,REVASC BYPASS GRFT EA ADDL BR,13640
481000083,REVASC BYPASS GRFT SNGL VESS,15913
481000089,REVASC CTO COR ART/BR/GRF SNGL,16126
481000091,REVASC CTO EA ADDL ART/BR/GRFT,14782
170005,REVERSE (RSP) MONOBLOCK REVISI,"12,600.00"
170007,REVERSE (RSP) MONOBLOCK REVISI,"12,600.00"
170008,REVERSE (RSP) MONOBLOCK REVISI,"12,600.00"
170080,REVERSE (RSP) MONOBLOCK REVISI,"12,600.00"
170018,REVERSE (RSP) MONOBLOCK SEMICO,"9,027.72"
170021,REVERSE (RSP) REPLACEMENT RETA,"1,555.70"
169985,REVERSE (RSP) SEMICONSTRAINED,"9,027.72"
170024,REVERSE (RSP) SEMICONSTRAINED,"9,027.72"
170026,REVERSE (RSP) SEMICONSTRAINED,"9,027.72"
170028,REVERSE (RSP) SEMICONSTRAINED,"9,027.72"
170030,REVERSE (RSP) SEMICONSTRAINED,"9,027.72"
168242,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170012,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170013,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170023,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170025,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170027,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
170029,REVERSE (RSP) STANDARD HUMERAL,"9,027.72"
168492,REVERSE BASEPLATE 15MM,"9,442.80"
170091,REVERSE BASEPLATE 25MM,"9,442.80"
170081,REVERSE BODY LARGE  AND BODY S,"10,080.00"
168490,REVERSE BODY SMALL AND? BODY S,"10,080.00"
169450,"REVERSE CUP, 36 NEUTRAL","7,980.00"
169919,"REVERSE CUP, 39 NEUTRAL","7,980.00"
170211,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
170212,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
170213,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
170214,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
170215,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
170216,REVERSE LINERS 40 MM (UHMWPE),"2,940.00"
168436,REVERSE PIN KIT,"2,940.00"
168461,REVERSE RSP MONOBLOCK REVISION,"12,600.00"
169917,"REVERSE STEM, SIZE 5, 135 (MON","10,713.60"
361000130,REVISE HEPATIC SHUNT (TIPS),8743
158409,REVOLUTION SUTURE PASSER,"1,057.50"
361000057,RF ABLT PULM TUMORS UNI,9628
302000197,RH PHENOTYPING COMPLETE,167
302000090,RHEUMATOID FACTOR QUAL,155
302000091,RHEUMATOID FACTOR QUANT,143
E27000148,RHINO ROCKET,204
636000020,RHO(D) IMMUNE GLOBULIN,485
70576,"RHO(D) IMMUNE GLOBULIN-MALTOSE 15,000 UNIT/13 ML INJECTION SOLUTION","19,528.40"
70573,"RHO(D) IMMUNE GLOBULIN-MALTOSE 2,500 UNIT/2.2 ML INJECTION SOLUTION","2,811.54"
636000010,RHOGAM 50 MCG  1500IU,485
11286,RIBAVIRIN 200 MG CAPSULE,30.95
301000275,RIBOSOMAL ABS,48
301000276,RIBOSOMAL P PROTEIN IGG ABS,18
302000159,RICKETTSIA AB,246
302000160,RICKETTSIAL ABS CSF,246
11290,RIFABUTIN 150 MG CAPSULE,54.58
408547,RIFAMPIN (10 MG/ML) ORAL SUSPENSION,10.4
11292,RIFAMPIN 150 MG CAPSULE,13.49
11293,RIFAMPIN 300 MG CAPSULE,19.1
11291,RIFAMPIN 600 MG INTRAVENOUS SOLUTION,801.34
39063,RIFAXIMIN 200 MG TABLET,71.86
104604,RIFAXIMIN 550 MG TABLET,136.97
129017,RIGHT LATERAL TTC FUSION PLATE,"11,340.00"
156799,RING ACETABULAR 46MM DURALOC D,"1,224.35"
156800,RING ACETABULAR 52MM DURALOC D,"1,224.35"
126922,RING ACETABULAR 56MM DURALOC D,"1,224.35"
102579,RING ANNULOPLASTY 24MM 28.7MM,"6,930.00"
102554,RING ANNULOPLASTY 24MM MITRAL,"10,753.20"
122289,RING ANNULOPLASTY 24MM MITRAL,"6,930.00"
102581,RING ANNULOPLASTY 24MM MITRAL,"7,770.00"
