Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Charges,
43407290,PORACTANT 1.5 ML VIAL,05/11/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,753.70,
43400830,ESMOLOL 2500MG PREMIX,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,792.50,
43411240,GRANISETRON PATCH,19/03/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,798.80,
43421170,ON-Q PUMP SINGLE FLOW,01/09/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,799.50,
43422320,EDARAVONE 30 MG/100 ML PREMIX,01/02/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,808.25,
43410750,COCAINE 4% 10 ML,10/12/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,823.00,
43419720,TIROFIBAN 12.5 MG/250 ML NS,01/12/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,842.50,
43410380,EPTIFIBATIDE 75 MG/100 ML,27/08/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,868.50,
43421180,ON-Q PUMP DUAL FLOW,01/09/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,899.50,
43415210,NITROGLYCERIN 0.4% 30 GM,09/08/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,914.00,
43419850,DIMETHYL SULFOXIDE,01/02/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,947.50,
43416030,OCTAGAM 5% 5 GM/100 ML VIAL,27/03/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,970.00,
43144700,RABIES IMMUNE GLOBULIN 2 ML,13/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,975.35,
43178500,FILGRASTIM 480 MCG VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,979.00,
43026200,CYCLOSPORINE 100 MG/ML 50 ML,14/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,986.50,
43412870,BELIMUMAB 120 MG VIAL,02/06/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,988.50,
43422260,"EPOETIN 20,000 UNIT NON-ESRD",01/02/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,992.00,
43422270,"EPOETIN 20,000 UNIT ESRD VIAL",01/02/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,992.00,
43408450,FACTOR IX HUM RECOMB 500 UNITS,04/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,998.00,
43404440,IBANDRONATE NA 3MG/3ML PFS,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,005.00",
43415500,INDOMETHACIN 1 MG VIAL,26/10/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,"1,006.50",
43422210,POSACONAZOLE 300 MG/16.7 ML,01/11/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,008.00",
43008200,INTERFERON ALFA-2B 5 MMU/.2,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,025.50",
43416410,GLASSIA 1 GM/50 ML,27/06/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,048.00",
43418160,HYDROXYPROGESTERONE 250MG INJ,16/12/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,068.25",
43407990,CETUXIMAB 100 MG VIAL,29/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,078.00",
43416490,WILATE (FACTOR VIII) 500 UNIT,18/07/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,078.00",
43134000,BOTULINUM TOXN TYPE A 100 U VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,079.00",
43407950,INTERFERON BETA 1A 44 MCG,18/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,084.50",
43402660,DARBEPOETIN ALFA 100 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,095.50",
43414250,DARBEPOETIN 100 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,095.50",
43414260,DARBEPOETIN 150 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,095.50",
43417860,AZACITIDINE 100 MG VIAL,26/08/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,095.50",
43405170,ACYCLOVIR 5 % 5 GM CRM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,"1,099.50",
43406600,GAMMAGARD LIQ 5 GM,01/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,144.00",
43229100,ARGATROBAN 100 MG/ML 2.5ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,152.00",
43411300,PEMETREXED 100 MG VIAL,02/04/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,154.50",
43406820,ARSENIC TRIOXIDE 10 MG/10 ML,12/07/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,156.50",
43402160,RISPERIDONE CONSTA 37.5 MG INJ,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,158.00",
43410300,PRIVIGEN 10% 5 GM,17/08/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,158.00",
43158500,MITOMYCIN 20MG VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,185.50",
43415740,DOCETAXEL 80MG/8 ML,14/01/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,218.00",
43146200,GEMCITABINE HCL 1 GM VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,218.50",
43406530,HEPATITIS B VACCINE 5ML,21/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,219.50",
43415680,BENDAMUSTINE 25 MG VIAL,28/12/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,220.50",
43408000,IRINOTECAN 100 MG VIAL,29/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,245.00",
43419440,BEVACIZUMAD 100/ 4 ML VIAL,01/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,255.50",
43408710,HEPATITIS B IMM GLOB 5 ML,04/07/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,282.00",
43415870,HYDROXOCOBALAMIN 5 GM INJ,18/02/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,"1,299.00",
43409730,RASPURICASE 1.5 MG VIAL,17/03/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,305.50",
43412730,PALIPERIDONE PALM 78 MG,18/04/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,311.50",
43419060,AGALSIDASE 5 MG VIAL,14/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,320.00",
43421540,FERUMOXYTOL 510 MG/17 ML,01/03/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,332.50",
43410500,CIDOFOVIR 375 MG/5 ML VIAL,25/09/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,366.00",
43402670,DARBEPOETIN ALFA 150 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,367.00",
43422250,CANGRELOR TETRASODIUM,01/01/2018,250,10.47100,HMA REV-DRUGS SOLD TO PT,"1,376.50",
43186800,RITUXIMAB 100MG,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,381.00",
43417620,HUMAN PROTH CMPLX 500 UNITS,27/05/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,383.00",
43402170,RISPERIDONE CONSTA 50 MG INJ,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,385.00",
43406590,FLEB0GAMMA 5% 10 GM,01/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,391.00",
43412490,FLEBOGAMMA 10% 10 GM,27/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,391.00",
43406510,PENTOBARBITAL 1000 MG/20 ML VI,30/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,407.00",
43422080,OCTAGAM 10% 5 GM/50 ML VIAL,01/01/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,423.00",
43416660,BELATACEPT,19/09/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,424.00",
43421890,INFLIXIMAB-DYYB 100 MG VIAL,01/06/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,424.00",
43413770,FULVESTRANT 250 MG INJ,13/01/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,433.00",
43408480,BIVALIRUDIN 250 MG VIAL,12/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,435.50",
43412740,CONIVAPTAN 20 MG/D5W 100 ML,20/04/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,"1,454.50",
43407270,ZOLEDRONIC ACID 5 MG/100 ML,16/10/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,704.00",
43422110,LEVONORGESTREL 1 EACH IUD,01/10/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,830.50",
43421220,niCARdipine 20 MG/200 ML,01/09/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,850.00",
43421150,TEMOZOLOMIDE 100 MG(2.5 MG/ML),01/08/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,958.00",
43408440,FACROR IX HUM RECOM 1000 UNITS,04/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,958.50",
43009900,LEUPROLIDE ACETATE 3.75 MG KIT,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,983.00",
43400300,"EPOETIN 40,000 UNITS NON-ESRD",15/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,983.50",
43405370,"EPOETIN 40,000 UNITS ESRD",01/01/1980,635,10.47100,HMA REV-DRUGS SOLD TO PT,"1,983.50",
43413110,TOCILIZUMAB 200 MG VIAL,21/07/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"1,996.50",
43406770,ABATACEPT 250 MG VIAL,27/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,001.00",
43400050,NESIRITIDE 1.5 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,013.00",
43151900,ISOSULFAN BLUE 1 % 5ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,016.00",
43410710,OMALIZUMAB 150 MG VIAL,24/11/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,039.50",
43406580,GAMMAGARD 10% 10 GM/100 ML,01/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,042.50",
43153000,CICLOPIROX 8% 6.6 ML,14/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,"2,048.50",
43404605,ADALIMUBAB 40 MG SYRINGE,12/02/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,049.50",
43417680,ERIBULIN 1 MG VIAL,05/06/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,053.50",
43422410,RAMUCIRUMAB 100 MG/10 ML,01/04/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,064.50",
43404580,"VITAMIN A 50,000 UNITS VIAL",01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,"2,109.50",
43410730,TOPOTECAN 4 MG VIAL,30/11/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,112.00",
43185200,INFLIXIMAB 100 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,122.50",
43187700,DOXORUBICIN LIPOSOM 20 MG VIAL,24/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,128.50",
43419700,LEUPROLIDE 7.5 MG (DEPOT-PED),01/11/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,133.00",
43412180,DENOSUMAB 60 MG INJ,19/01/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,138.00",
43402250,ETANERCEPT 50 MG/ML SYG,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,149.00",
43416420,WILATE (FACTOR VIII) 1000 UNIT,10/07/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,154.50",
43409140,CETUXIMAB 200 MG VIAL,13/10/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,167.50",
43413220,INTERFERON BETA-1A 22 MCG,04/08/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,168.00",
43402680,DARBEPOETIN ALFA 200 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,189.50",
43414270,DARBEPOETIN 200 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,189.50",
43407930,ETANERCEPT 50 MG SYRINGE,17/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,197.50",
43420930,PALIPERIDONE PALM 117 MG/0.75,01/07/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,205.50",
43406880,LEUPROLIDE ACETATE 11.25 MG IN,31/07/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,207.50",
43408110,OCTAGAM 5% 10 GM/200 ML VIAL,19/02/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,245.50",
43409650,LINEZOLID SUSP 150 ML,26/02/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,"2,256.50",
43408340,PACLITAXEL PROT BOUND 100 MG,07/05/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,286.00",
43407220,POSICONAZOLE 105 ML SUSP,10/10/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,293.00",
43408470,ABCIXIMAB 10 MG VIAL,12/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,303.00",
43410310,PRIVIGEN 10% 10 GM,17/08/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,314.50",
43413750,MITOIMYCIN 40 MG VIAL,09/01/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,370.50",
43422090,OCTAGAM 10% 10 GM/100 ML VIAL,01/10/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,380.50",
43412340,LEUPROLIDE DEPOT 7.5 MG INJ,04/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,414.00",
43406540,MYCOPHENOLATE 200 MG/ML 175 ML,23/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,432.00",
43415570,PALIVIZUMAB 50 MG VIAL,26/11/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,453.00",
43421910,TRASTUZUMAB 150 MG VIAL,01/06/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,467.50",
43419290,DALBAVANCIN 500 MG VIAL,13/03/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,489.50",
43402060,FOMEPIZOLE HCL 1 GM/ML 1.5ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,496.00",
43408190,BORTEZOMIB 3.5 MG VIAL,01/01/2005,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,557.50",
43412140,PALIPERIDONE 156 MG INJ,13/01/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,622.50",
43412880,BELIMUMAB 400 MG VIAL,02/06/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,656.50",
43416560,DECITABINE 50 MG VIAL,08/08/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,665.50",
43412090,PALIPERIDONE 234 MG INJ,07/01/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,673.00",
43417560,GOLIMUMAB 50 MG INJ,25/04/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,688.00",
43420160,idaruCIZUMAB 2.5 GM/50 ML VIAL,01/05/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,704.50",
43411580,FACTOR VIIA 1 MG VIAL,16/06/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,744.50",
43417790,ROMIPLOSTIM 250 MCG,07/07/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,759.00",
43417630,HUMAN PROTH CMPLX 1000 UNITS,27/05/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,764.50",
43408460,FLEBOGAMMA 5% 20 GM/400 ML,05/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,781.50",
43412480,FLEBOGAMMA 10% 20 GM,27/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,781.50",
43402690,DARBEPOETIN ALFA 300 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,807.00",
43414280,DARBEPOETIN 300 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,807.00",
43421450,CARDENE DS 40 MG IN NS IVPB,01/12/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"2,990.00",
43403960,VORICONAZOLE 200MG/5ML 75ML SS,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,"3,039.50",
43413240,GAMMAGARD 20 GM/200 ML VIAL,08/08/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"3,374.50",
43421330,THYROTROPIN ALFA 1.1 MG VIAL,01/10/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"3,633.35",
43139100,DINOPROSTONE VAG SUPP 20MG,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,"4,057.15",
43416620,ARIPIPRAZOLE MAINT 400 MG VIAL,29/08/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,086.00",
43411370,TOCILIZUMAB 400 MG VIAL,27/04/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,101.00",
43402750,GAMUNEX 20 GM,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,209.50",
43416840,DENOSUMAB 120 MG,31/10/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,234.00",
43417400,CARFILZOMIB 60 MG VIAL,26/03/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,271.00",
43412030,DOCETAXEL 80 MG VIAL,16/12/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,319.50",
43416520,DOXORUBICIN PEG-LIPOSOM 50 MG,25/07/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,439.50",
43421920,BENDAMUSTINE HCL 25 MG/ML VIAL,01/06/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,490.50",
43408400,BEVACIZUMAB 400 MG VIAL,15/05/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,500.50",
43420980,DANTROLENE 250 MG VIAL,01/08/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,524.00",
43410320,PRIVIGEN 10% 20 GM,17/08/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,737.00",
43403990,GLIADEL WAFER 7.7 MG,12/09/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,"4,756.90",
43313200,CALCITONIN 400 UNITS,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,757.00",
43409970,CI INHIBITOR 500 UNITS,01/05/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,775.50",
43198700,ALTEPLASE 50 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,814.00",
43417080,PENTOBARBITAL 2500 MG/50 ML VI,06/01/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,838.00",
43421490,MEPOLIZUMAB 100 MG VIAL,01/01/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,885.50",
43410240,CLOFARABINE 20 MG VIAL,06/07/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,951.50",
43416830,ADO-TRASTUZUMAB 100 MG,31/10/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,960.50",
43239300,CYTARABINE LIPOSOME 50MG/5ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,981.00",
43413260,BENDAMUSTINE 100 MG VIAL,10/08/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"4,988.50",
43410530,OCTREOTIDE DEPOT 20 MG VIAL,02/10/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,135.50",
43400700,CROFAB ANTIVENIM/SNAKE 1 VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,137.00",
43411610,RABIES IMMUNE GLOBULIN,16/06/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,281.00",
43404280,TERIPARATIDE 600 MCG SYRINGE,29/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,334.50",
43412320,WIN RHO 15000 UNITS,31/01/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,396.00",
43408690,PEMETREXED 500 MG VIAL,26/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,399.50",
43411750,IXABEPILONE 45 MG VIAL,06/08/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,456.00",
43088400,DIGOXIN IMMUNE FAB 40 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,567.00",
43409490,FACTOR VIIA 2 MG VIAL,30/12/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,592.00",
43417820,ROMIPLOSTIM 500 MCG VIAL,14/07/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,626.00",
43421560,"BEZLOTOXUMAB 1,000 MG/40 ML",01/03/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,817.00",
43416850,DARBEPOETIN 500 MCG NON-ESRD,31/10/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,887.00",
43131000,INTERFERON BETA-1A 30 MCG/.5,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"5,931.00",
43422440,GAMMAGARD 10% 30GM/300ML,01/05/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,"6,014.00",
43414440,HYDROXYPROGESTERONE 1250 MG,15/05/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,"6,054.50",
43401260,THALIDOMIDE 50MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,"6,244.00",
43412330,LEUPROLIDE 22.5 MG INJ,02/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,061.50",
43187000,RITUXIMAB 500MG,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,201.00",
43421410,PEMBROLIZUMAB 100 MG/4 ML VIAL,01/11/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,334.00",
43072700,ALDESLEUKIN 22 MILLION UNITS,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,369.00",
43406940,ALLOPURINOL 500 MG VIAL,17/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,"8,469.00",
43417990,PERTUZUMAB 420 MG VIAL,13/10/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,551.00",
43408780,ETHACRYNIC ACID 50 MG VIAL,31/07/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,"8,699.00",
43422380,PRALAtrexate 20 MG/ML RTUSYR,01/03/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,828.00",
43419680,OCTREOTIDE LAR DEPOT 30 MG,01/10/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,978.50",
43419760,TEMSIROLIMUS 30 MG/3 ML,01/12/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"8,993.00",
43422400,RAMUCIRUMAB 500 MG/50 ML,01/04/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,233.00",
43407890,LEUPROLIDE 30 MG INJ,09/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,278.30",
43232600,TENECTEPLASE 50 MG KIT,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,546.00",
43417950,VEDOLIZUMAB 300 MG VIAL,18/09/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,547.50",
43419050,AGALSIDASE 35 MG VIAL,14/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,578.50",
43411830,NATALIZUMAB 300 MG VIAL,04/10/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,864.50",
43421620,"OBINUTUZUMAB 1,000 MG/40 ML",01/04/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,890.50",
43420100,PEGFILGRASTIM 6MG/0.6 ML ONPRO,01/04/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"9,915.50",
43422350,NIVOLUMAB 240 MG/24 ML VIAL,01/03/2018,250,10.47100,HMA REV-DRUGS SOLD TO PT,"9,977.50",
43411950,PEGFILGRASTIN 6 MG INJ,17/11/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,"10,195.00",
43421590,BRENTUXIMAB VEDOTIN 50 MG VIAL,01/03/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"10,516.50",
43417220,IPILIMUMAB 50 MG VIAL,20/02/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"10,858.00",
43408510,HEMIN 313 MG VIAL,18/06/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"10,916.00",
43417960,CABAZITAXEL 60 MG VIAL,24/09/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,"12,344.50",
43000500,ALTEPLASE 100 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,"12,484.50",
43409500,FACTOR VIIA 5 MG VIAL,30/12/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,"12,622.00",
43422390,PRALAtrexate 40 MG/2 ML RTUSYR,01/04/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,"13,972.00",
43421940,PEGASPARGASE 750 UNIT/ML 5 ML,01/07/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"18,229.00",
43422030,OCRELIZUMAB 300 MG/10 ML,01/09/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,"19,934.50",
43419940,Porfimer Sodium 75 mg,01/03/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,"24,111.50",
43417460,RADIUM-223 162 MIC/6 ML VIAL,01/10/2017,344,10.46500,HMA REV-NUCLEAR MED,"27,153.50",
50342354,CS SIZER BRST GEL MSZ-X375,01/11/2017,270,,HMA REV-MED SUP CHG PT,355.22,
28060WC0,PT SOFT TISS MOBIL 1 AREA/VST,01/10/2017,420,10.47790,HMA REV-REHABILITATION,211.82,
28060WC01,PT SOFT TISS MOBIL 1 AREA/VST,01/10/2017,420,10.47791,HMA REV-GOLDEN VALLEY PT,211.82,
28060WC02,PT SOFT TISS MOBIL 1 AREA/VST,01/10/2017,420,10.47792,HMA NEURO OUTPATIENT,211.82,
28070WC0,PT WOUND CARE DEBRIDEMENT,01/10/2017,420,10.47790,HMA REV-REHABILITATION,414.28,
28070WC01,PT WOUND CARE DEBRIDEMENT,01/10/2017,420,10.47791,HMA REV-GOLDEN VALLEY PT,414.28,
28070WC02,PT WOUND CARE DEBRIDEMENT,01/10/2017,420,10.47792,HMA NEURO OUTPATIENT,414.28,
28079WC0,PT KENETIC ACT WC INIT 30 MIN,01/10/2017,420,10.47790,HMA REV-REHABILITATION,482.15,
